CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
84883,MK 4010,"Pilling, Bruce",1,0,10,3,0,0,14,35.3,3,1.86,0,17,T
84884,ECON 9530,"Mroz, Thomas",6,2,0,0,0,0,8,0.0,0,3.63,0,8,T
84885,ECE 7370,"Duncan, Anne",4,4,1,0,0,0,9,0.0,0,3.33,0,9,T
84886,ECE 7370,"Duncan, Anne",7,3,0,0,0,0,10,0.0,0,3.70,0,10,T
84887,ECE 7360,"Duncan, Anne",5,5,0,0,0,0,10,0.0,0,3.40,0,10,T
84888,ECE 7360,"Duncan, Anne",9,0,0,0,0,0,9,0.0,0,4.11,0,9,T
84891,MSA 8391,"Xia, Yusen",34,0,0,0,0,0,34,0.0,0,4.00,0,34,T
84892,POLS 1101,"Michota, Cynthia",12,9,8,9,4,0,42,34.1,2,2.36,0,44,T
84893,POLS 2401,"Reimann, Kim",34,27,7,1,4,0,73,12.7,5,3.23,1,79,T
84894,POLS 3400,"Hastings, Laura",15,17,8,0,3,0,43,12.5,3,2.88,2,48,T
84897,JOUR 4001,"Galvin, William",2,6,2,0,0,0,10,0.0,0,3.10,1,11,T
84898,PSYC 4130,"Singh, Sonia",27,16,1,0,1,0,45,4.4,1,3.49,0,46,T
84899,PSYC 4220,"Wilson, Megan",28,15,3,0,1,0,47,4.2,1,3.51,0,48,T
84900,GSU 1010,"Tullis, Tiffany",21,1,1,0,0,0,23,0.0,0,4.17,0,23,T
84901,GSU 1010,"Bartholomew, Brittney",17,5,0,0,0,0,22,8.3,2,3.95,0,24,T
84902,CSC 4210,"Weeks, Michael",14,13,18,4,2,0,51,16.7,3,2.65,0,54,T
84904,FI 4080,"Godbey, Jonathan",8,13,7,0,1,0,29,3.3,0,2.90,1,30,T
84905,MATH 1111,"Alemdjrodo, Kangni",10,3,0,0,4,0,17,27.8,1,2.88,0,18,T
84906,MATH 1111,"Alemdjrodo, Kangni",6,7,1,2,2,0,18,26.3,1,2.78,0,19,T
84907,MATH 1111,"Tokar, Nizamettin",1,2,5,3,6,0,17,57.9,2,1.35,0,19,T
84910,EPY 2040,"Quinones, Lidia",17,7,0,2,2,0,28,20.0,2,3.25,0,30,E
84911,CSC 4330,"Manandhar, Kebina",11,8,10,4,13,0,46,40.8,3,1.98,0,49,T
84913,BIOL 2110 K,"Reber, Amy",2,6,8,3,3,0,22,33.3,2,2.14,0,24,T
84915,PSYC 1101,"Wang, Arick",24,27,6,3,3,0,63,13.6,3,3.02,0,66,T
84916,BIOL 3810,"Cruz, Francisco",15,6,1,1,0,0,23,8.3,1,3.57,0,24,T
84917,ART 1010,"Ford, Larkin",11,7,2,0,0,0,20,4.8,1,3.50,0,21,T
84921,MATH 1101,"Rozier, Kelvin",25,9,4,1,6,0,45,15.2,0,3.09,1,46,T
84922,MATH 1101,"Hai, Yan",28,9,5,0,2,0,44,8.7,2,3.50,0,46,T
84929,PSYC 3570,"Seitz, Scot",19,6,1,0,3,0,29,13.3,1,3.31,0,30,T
84932,ENGL 1102,"Clark, Megan",11,4,4,1,1,0,21,20.0,3,3.05,1,25,T
84945,CHEM 1211 K,"Stroeva, Elina",2,2,12,1,2,0,19,30.4,4,2.05,0,23,T
84946,GEOG 4518,"Tate, Lakeisha",14,4,1,0,3,0,22,13.6,0,3.27,0,22,T
84947,GEOS 6518,"Tate, Lakeisha",12,1,0,0,0,0,13,7.1,1,4.08,0,14,T
84948,LAW 5030,"Patterson, Cassandra",0,0,0,0,0,0,0,0.0,0,,38,38,T
84951,EPY 2050,"Woods, Kalisha",27,3,0,0,0,0,30,0.0,0,3.90,0,30,E
84961,MUS 4010,"Dahl, Lara",12,0,0,0,0,0,12,0.0,0,3.92,0,12,T
84963,PERS 2002,"Truex, Duane",9,16,9,3,6,0,43,27.7,4,2.49,0,47,T
84964,MUS 3130,"Dahl, Lara",6,0,0,0,0,0,6,0.0,0,4.00,0,6,T
84972,EMBA 8500,"D'Alessandro, David",35,4,0,0,0,0,39,0.0,0,3.97,0,39,NT
84975,ASL 1001,"Griggs, Julie",12,2,2,0,2,0,18,15.8,1,3.22,0,19,T
84976,ASL 1001,"Griggs, Julie",10,6,2,0,1,0,19,10.0,1,3.26,0,20,T
84977,ASL 1001,"Jones, Lampra",8,2,5,0,3,0,18,25.0,2,2.67,0,20,T
84981,ASL 1002,"Bonner, Karen",6,0,1,0,1,0,8,53.3,7,3.25,0,15,T
84982,ASL 1002,"Amadi-Ihebuzor, Chidinma",6,10,3,0,1,0,20,5.0,0,3.00,0,20,T
84983,ASL 1002,"Nesbitt, Cassandra",7,4,2,0,0,0,13,7.1,1,3.38,0,14,T
84984,ASL 2001,"Butts, Terynce",11,3,3,1,0,0,18,19.1,3,3.33,0,21,T
84986,CPS 8380,"Bauman, Gary",18,0,0,0,0,0,18,0.0,0,4.00,0,18,T
84987,ASTR 1010 K,"Bentz, Misty",3,7,8,2,2,0,22,21.7,1,2.27,0,23,T
84988,ASTR 1010 K,"Bentz, Misty",7,5,3,2,3,0,20,27.3,1,2.50,1,22,T
84989,ASTR 1010 K,"Martens, Petrus",3,11,4,3,1,0,22,25.0,2,2.64,0,24,T
84990,ASTR 1010 K,"Martens, Petrus",8,10,3,1,1,0,23,12.5,1,3.00,0,24,T
84991,ASTR 1010 K,"Martens, Petrus",3,10,3,1,5,0,22,33.3,2,2.18,0,24,T
84992,ASTR 1010 K,"Martens, Petrus",9,9,3,1,0,0,22,12.5,2,3.23,0,24,T
84993,ASTR 1010 K,"Martens, Petrus",0,9,5,3,1,0,18,36.4,4,2.17,0,22,T
84994,ASTR 1010 K,"Bentz, Misty",5,4,6,2,2,0,19,37.5,5,2.53,0,24,T
84995,ASTR 1010 K,"Bentz, Misty",6,10,4,1,1,0,22,13.0,1,2.91,0,23,T
84996,ASTR 1010 K,"Georgoulis, Emmanouil",3,5,11,3,1,0,23,16.7,0,2.22,1,24,T
84997,ASTR 1010 K,"Georgoulis, Emmanouil",0,3,14,4,1,0,22,29.2,2,1.86,0,24,T
84998,ASTR 1010 K,"Lurie, John",9,10,2,2,0,0,23,12.5,1,3.13,0,24,T
84999,ASTR 1010 K,"Lurie, John",5,11,4,2,2,0,24,16.7,0,2.54,0,24,T
85000,ASTR 1010 K,"Lurie, John",13,6,5,0,0,0,24,0.0,0,3.33,0,24,T
85001,ASTR 1010 K,"Lurie, John",9,8,5,1,1,0,24,8.3,0,3.04,0,24,T
85002,ASTR 1010 K,"Lurie, John",9,9,4,1,0,0,23,8.3,1,3.13,0,24,T
85003,ASTR 1010 K,"Bentz, Misty",5,7,8,3,1,0,24,16.7,0,2.46,0,24,T
85004,ASTR 1010 K,"Bentz, Misty",5,6,7,2,2,0,22,21.7,1,2.45,0,23,T
85005,ASTR 1010 K,"Bentz, Misty",6,6,4,5,0,0,21,33.3,3,2.62,0,24,T
85006,ASTR 1020 K,"McGimsey, Ben",4,6,7,2,1,0,20,26.1,3,2.40,0,23,T
85007,ASTR 1020 K,"McGimsey, Ben",6,11,3,1,2,0,23,16.7,1,2.78,0,24,T
85008,ASTR 1020 K,"McGimsey, Ben",5,8,6,2,2,0,23,16.7,0,2.52,1,24,T
85009,ASTR 1020 K,"McGimsey, Ben",7,8,6,1,1,0,23,12.5,1,2.83,0,24,T
85010,ASTR 1020 K,"McGimsey, Ben",3,9,7,3,1,0,23,20.8,1,2.39,0,24,T
85011,ASTR 1020 K,"McGimsey, Ben",7,8,7,1,1,0,24,8.3,0,2.83,0,24,T
85012,ASTR 1020 K,"Martens, Petrus",4,1,3,2,0,0,10,46.7,5,2.80,0,15,T
85013,ASTR 1020 K,"Martens, Petrus",9,3,7,1,1,0,21,20.8,3,2.81,0,24,T
85014,ASTR 1020 K,"Martens, Petrus",2,4,4,2,2,0,14,44.4,4,2.21,0,18,T
85016,FLME 1010,"Couch, Corey",9,3,6,1,9,0,28,37.9,1,2.11,0,29,T
85017,FLME 1010,"Jones, Derrick",23,5,1,1,0,0,30,6.3,1,3.67,1,32,T
85018,FLME 1010,"Shelton, Lyndsey",14,6,1,2,5,0,28,30.0,2,2.79,0,30,T
85019,FLME 1010,"Cossar, John",6,13,1,2,8,0,30,33.3,0,2.23,0,30,T
85020,FLME 2700,"Darvishzadeh, Navid",65,20,5,1,1,0,92,3.2,1,3.72,1,94,T
85021,FLME 2700,"Smith, Matthew",84,14,5,5,5,0,113,12.7,5,3.51,0,118,T
85022,FLME 2700,"Patterson, Shady",17,12,5,2,1,0,37,7.7,0,3.16,2,39,T
85023,FLME 2700,"Darvishzadeh, Navid",24,8,3,1,0,0,36,7.5,2,3.64,2,40,T
85025,FLME 2700,"Cossar, John",13,5,2,2,0,0,22,20.0,3,3.32,0,25,T
85026,FLME 2700,"Cossar, John",15,5,2,2,1,0,25,12.0,0,3.24,0,25,T
85027,FLME 2700,"Cossar, John",11,6,2,2,1,0,22,13.6,0,3.09,0,22,T
85028,FLME 2700,"Cossar, John",11,4,1,3,4,0,23,33.3,1,2.65,0,24,T
85029,FLME 2700,"Cossar, John",11,9,2,1,1,0,24,8.3,0,3.17,0,24,T
85030,FLME 2700,"Cossar, John",12,7,1,1,1,0,22,9.1,0,3.27,0,22,T
85031,FLME 2700,"Hudson, Jazmine",23,1,0,0,0,0,24,0.0,0,4.04,0,24,T
85032,FLME 2700,",",11,11,2,0,0,0,24,0.0,0,3.46,0,24,T
85033,FLME 2700,"Dannar, Anthony",45,47,17,3,3,0,115,8.3,4,3.09,1,120,T
85034,FLME 2700,"Jones, Derrick",46,4,2,0,2,0,54,10.3,4,3.70,0,58,T
85036,FLME 2700,"Gunn, Jenny",7,14,3,0,0,0,24,0.0,0,3.13,0,24,T
85037,FLME 2700,"Pearlman, Susan",26,8,4,0,0,0,38,5.0,2,3.68,0,40,T
85038,FLME 2700,"Pearlman, Susan",40,20,9,1,3,0,73,6.8,1,3.33,0,74,T
85040,FLME 2700,"Roberts, James",14,7,3,0,0,0,24,4.0,1,3.58,0,25,T
85041,ASL 1001,"Jones, Lampra",11,7,0,0,0,0,18,10.0,2,3.61,0,20,T
85042,ASL 1001,"Merriweather, Kristi",6,6,4,2,0,0,18,20.0,2,2.89,0,20,T
85043,ASL 1001,"Shackleford, Julie",12,2,2,0,2,0,18,20.0,2,3.22,0,20,T
85045,FLME 3300,"Collier, Susan",9,2,0,0,0,0,11,0.0,0,3.73,0,11,T
85046,FLME 4000,"Reid, Susan",10,1,1,0,0,0,12,0.0,0,3.67,0,12,T
85047,FLME 4120,"Vollmer, Niklas",9,3,0,0,0,0,12,0.0,0,3.67,0,12,T
85048,FLME 4120,"Vollmer, Niklas",4,2,0,0,0,0,6,0.0,0,3.67,0,6,T
85049,FLME 4120,"Land, Robert",9,2,3,0,0,0,14,0.0,0,3.57,1,15,T
85051,FLME 4120,"Land, Robert",13,1,0,0,0,0,14,0.0,0,4.00,0,14,T
85053,FLME 4120,"Land, Robert",9,1,0,0,0,0,10,16.7,2,3.90,0,12,T
85054,FLME 4120,"Land, Robert",2,2,0,0,0,0,4,33.3,2,3.75,0,6,T
85055,FLME 4120,"Bristol, Brandon",8,3,0,0,0,0,11,0.0,0,3.82,0,11,T
85056,FLME 4120,"Bristol, Brandon",6,0,0,0,0,0,6,0.0,0,4.00,0,6,T
85057,FLME 4170,"Friedman, Edward",34,9,0,0,1,0,44,10.4,4,3.68,0,48,T
85059,FLME 4210,"Henry, Geoffrey",33,5,0,0,0,0,38,0.0,0,4.08,0,38,T
85060,FLME 4280,"Anselmo, Diana",12,12,7,1,0,0,32,8.6,2,3.06,1,35,T
85061,FLME 4750,"Kemp, William",12,5,5,0,1,0,23,12.0,2,3.26,0,25,T
85062,FLME 4800,"Tussey, Ethan",13,15,5,1,0,0,34,2.8,0,3.12,2,36,T
85067,FLME 4910,"Darvishzadeh, Navid",19,6,2,0,1,0,28,3.6,0,3.64,0,28,T
85069,FLME 4980,"Lewis, Phillip",10,0,0,0,1,0,11,9.1,0,3.55,0,11,T
85072,GEOG 1112 K,"Nogueira, Ricardo",6,13,4,2,3,0,28,17.9,0,2.61,0,28,T
85073,GEOG 1112 K,"Nogueira, Ricardo",4,8,5,2,6,0,25,39.3,3,2.12,0,28,T
85074,GEOG 1112 K,"Nogueira, Ricardo",6,11,8,1,1,0,27,10.7,1,2.70,0,28,T
85075,GEOG 1112 K,"Nogueira, Ricardo",6,12,5,3,1,0,27,14.8,0,2.70,0,27,T
85076,GEOG 1112 K,"Nogueira, Ricardo",10,9,4,1,3,0,27,17.9,1,2.89,0,28,T
85077,GEOG 1112 K,"Nogueira, Ricardo",14,6,4,0,0,0,24,7.1,2,3.25,2,28,T
85078,GEOG 1112 K,"Nogueira, Ricardo",9,11,4,0,3,0,27,14.3,1,2.81,0,28,T
85079,GEOG 1112 K,"Nogueira, Ricardo",5,10,7,3,1,0,26,21.4,2,2.58,0,28,T
85080,GEOG 1112 K,"Nogueira, Ricardo",7,8,4,5,2,0,26,32.1,2,2.42,0,28,T
85081,GEOG 1112 K,"Nogueira, Ricardo",14,9,2,0,3,0,28,10.7,0,3.04,0,28,T
85082,GEOG 1112 K,"Nogueira, Ricardo",10,9,5,2,2,0,28,14.3,0,2.82,0,28,T
85083,GEOG 1112 K,"Nogueira, Ricardo",8,8,8,0,3,0,27,11.1,0,2.63,0,27,T
85084,GEOG 1112 K,"Nogueira, Ricardo",11,8,3,2,2,0,26,21.4,2,2.88,0,28,T
85085,GEOG 1112 K,"Spikes, Tamara",6,11,8,2,1,0,28,10.7,0,2.68,0,28,T
85086,GEOG 1112 K,"Spikes, Tamara",1,13,8,1,2,0,25,21.4,3,2.44,0,28,T
85087,GEOG 1112 K,"Spikes, Tamara",4,9,8,4,2,0,27,25.0,1,2.37,0,28,T
85088,GEOG 1112 K,"Diem, Jeremy",11,13,1,1,0,0,26,10.7,2,3.23,0,28,T
85089,GEOG 1112 K,"Diem, Jeremy",11,11,4,0,1,0,27,7.1,1,3.11,0,28,T
85090,GEOG 1112 K,"Diem, Jeremy",9,14,3,0,2,0,28,7.1,0,3.00,0,28,T
85091,GEOG 1112 K,"Dunkley, Nyasha",17,10,3,0,0,0,30,0.0,0,3.50,0,30,T
85092,GEOG 1112 K,"Dunkley, Nyasha",8,13,3,0,0,0,24,0.0,0,3.25,1,25,T
85093,GEOG 1112 K,"Dunkley, Nyasha",14,8,4,0,1,0,27,7.1,1,3.33,0,28,T
85094,GEOG 1112 K,"Vermillion, Nicole",4,16,5,1,1,0,27,7.4,0,2.74,0,27,T
85095,GEOG 1112 K,"Vermillion, Nicole",7,16,3,0,1,0,27,7.1,1,3.00,0,28,T
85096,GEOG 1112 K,"Vermillion, Nicole",7,14,5,1,0,0,27,7.1,1,3.00,0,28,T
85099,GEOG 1113 K,"Hidalgo-Odio, Paulo",13,10,5,0,0,0,28,0.0,0,3.29,0,28,T
85100,GEOG 1113 K,"Hidalgo-Odio, Paulo",6,14,3,1,3,0,27,17.9,1,2.70,0,28,T
85101,GEOG 1113 K,"Hidalgo-Odio, Paulo",11,14,2,0,1,0,28,3.6,0,3.18,0,28,T
85102,GEOG 1113 K,"Hidalgo-Odio, Paulo",9,13,1,2,0,1,26,17.9,2,3.00,0,28,T
85103,GEOG 1113 K,"Hidalgo-Odio, Paulo",13,12,3,0,0,0,28,0.0,0,3.29,0,28,T
85104,GEOG 1113 K,"Hidalgo-Odio, Paulo",8,13,5,2,0,0,28,7.1,0,3.04,0,28,T
85105,GEOG 1113 K,"Hidalgo-Odio, Paulo",2,21,3,2,0,0,28,7.1,0,2.89,0,28,T
85106,GEOG 1113 K,"Hidalgo-Odio, Paulo",10,14,4,0,0,0,28,0.0,0,3.32,0,28,T
85107,GEOG 1113 K,"Hidalgo-Odio, Paulo",10,10,4,0,1,0,25,10.7,2,3.08,1,28,T
85108,GEOG 1113 K,"Pangle, Luke",4,9,4,4,7,0,28,39.3,0,1.93,0,28,T
85109,GEOG 1113 K,"Pangle, Luke",5,6,5,6,3,0,25,40.7,2,2.12,0,27,T
85110,GEOG 1113 K,"Pangle, Luke",7,11,2,0,6,0,26,28.6,2,2.46,0,28,T
85111,GEOG 1113 K,"Pangle, Luke",10,11,6,0,0,0,27,3.6,1,3.11,0,28,T
85112,GEOG 1113 K,"Pangle, Luke",11,8,4,1,3,0,27,17.9,1,2.81,0,28,T
85113,GEOG 1113 K,"Chapura, Mitchell",8,11,2,2,1,0,24,22.2,3,2.92,0,27,T
85114,GEOG 1113 K,"Chapura, Mitchell",13,8,4,0,0,0,25,7.1,2,3.32,1,28,T
85115,GEOG 1113 K,"Chapura, Mitchell",10,11,5,0,1,0,27,7.1,1,3.00,0,28,T
85116,GEOG 1113 K,"Chapura, Mitchell",11,9,4,1,1,0,26,14.3,2,3.08,0,28,T
85117,GEOG 1113 K,"Chapura, Mitchell",6,16,4,1,1,0,28,7.1,0,2.86,0,28,T
85118,GEOG 1113 K,"Bankhead, John",17,5,2,1,1,0,26,14.3,2,3.35,0,28,T
85120,GEOG 1113 K,"Bankhead, John",16,9,0,0,0,0,25,10.7,3,3.60,0,28,T
85121,GEOG 1113 K,"Bankhead, John",6,7,0,1,0,0,14,13.3,1,3.29,0,15,T
85122,MBA 8040,"Samaddar, Subhashish",28,6,0,0,0,0,34,2.6,1,3.79,3,38,T
85123,MBA 8040,"Samaddar, Subhashish",21,9,3,0,0,0,33,2.6,1,3.48,4,38,T
85124,MK 3010,"Kumar, Binay",15,16,2,1,3,0,37,10.8,0,3.08,0,37,H
85125,SW 8490,"Hartinger-Saunders, Robin",8,0,0,0,0,0,8,0.0,0,4.13,0,8,E
85126,SW 4490,"Hartinger-Saunders, Robin",11,2,0,0,0,0,13,0.0,0,3.77,0,13,E
85127,CNHP 6000,"Nucci, Anita",12,11,0,0,0,0,23,0.0,0,3.52,0,23,E
85128,MGS 8730,"Deane, Richard",12,12,0,0,1,0,25,3.9,0,3.44,1,26,NT
85129,FI 8260,"Agarwal, Vikas",4,8,4,0,0,0,16,0.0,0,3.06,0,16,H
85130,MBA 8155,"Buysman, Loren",14,27,0,0,0,0,41,0.0,0,3.44,0,41,H
85131,CRJU 2310,"Allen, Derek",20,18,8,4,7,0,57,21.7,2,2.65,1,60,T
85132,CRJU 2700,"Shapiro, Michael",10,25,11,2,4,0,52,17.9,4,2.65,0,56,T
85133,CRJU 2700,"Johnson, Cyntoria",62,27,4,0,1,0,94,4.0,3,3.53,3,100,E
85136,CSD 7910.00,"Schober-Peterson, Debra",5,1,0,0,0,0,6,14.3,1,3.83,0,7,T
85137,MBA 8165,"Byron, Kristin",20,15,0,0,0,0,35,0.0,0,3.60,1,36,NT
85138,PT 8850,"Huggins, Carla",0,0,0,0,0,0,0,0.0,0,,41,41,
85139,PT 8999,"Tsai, Liang-Ching",0,0,0,0,0,0,0,0.0,0,,7,7,
85140,PT 8999,"Farrell, Bradley",0,0,0,0,0,0,0,0.0,0,,11,11,
85141,PT 8999,"Chen, Yu-Ping",0,0,0,0,0,0,0,0.0,0,,10,10,
85143,PT 8999,"Warren, Gordon",0,0,0,0,0,0,0,0.0,0,,11,11,
85144,PT 8999,"Tsai, Liang-Ching",0,0,0,0,0,0,0,0.0,0,,17,17,
85147,NUTR 2100,"Mayfield, Kellie",20,23,8,5,11,0,67,29.2,5,2.54,0,72,T
85148,NUTR 3105,"Nucci, Anita",18,7,1,0,0,0,26,0.0,0,3.69,0,26,T
85149,NUTR 3500,"Ji, Xiangming",15,3,3,0,0,0,21,0.0,0,3.57,0,21,T
85151,NURS 8996,"Adebayo, Modupeola",14,0,0,0,0,0,14,0.0,0,4.14,0,14,E
85152,ACCT 2101,"Herring, Kissimee",9,11,13,5,11,0,49,41.4,8,2.04,1,58,T
85153,ECON 2105,"Imboden, Christian",15,10,18,4,3,0,50,13.7,0,2.66,1,51,T
85154,ECON 2106,"Seaman, Bruce",16,54,27,3,2,1,103,11.6,7,2.73,2,112,T
85155,ECON 8860,"Rider, Mark",13,1,0,0,0,0,14,0.0,0,4.00,0,14,T
85156,ECON 9610,"Marton, James",7,1,0,0,0,0,8,0.0,0,4.00,0,8,T
85158,EDCI 8400,"Sullivan, Caroline",7,0,0,0,0,0,7,12.5,1,3.86,0,8,T
85159,KH 4290,"Miller, James",5,7,6,3,2,0,23,21.7,0,2.43,0,23,T
85160,KH 4290,"Rawdon, Christopher",12,17,4,1,0,0,34,5.7,1,3.18,0,35,T
85164,KH 4360,"Strosnider, Courtney",0,5,5,2,0,0,12,16.7,0,2.25,0,12,T
85165,CPS 7260,"Orr, Jonathan",23,5,0,0,0,0,28,3.5,1,3.82,0,29,T
85167,GRD 4020.00,"Snape, Jason",14,7,0,0,0,0,21,0.0,0,3.67,0,21,T
85169,GRD 4100.00,"Boortz, Jeffery",21,0,0,0,0,0,21,0.0,0,3.86,0,21,T
85176,RELS 2001,"Deal, Amber",8,7,2,1,0,0,18,15.0,2,3.33,0,20,T
85178,HIST 2110,"Young, Jeffrey",36,38,13,3,6,0,96,12.0,3,2.98,1,100,E
85179,HIST 2110,"Noll, Jody",27,22,17,5,7,0,78,27.1,14,2.71,4,96,E
85180,FLME 1010,"Cossar, John",8,6,6,2,5,0,27,33.3,3,2.37,0,30,T
85181,FLME 1010,"Cossar, John",9,6,6,2,5,0,28,27.6,1,2.43,0,29,T
85183,FLME 1010,"Cossar, John",10,9,1,6,3,0,29,33.3,1,2.59,0,30,T
85184,FLME 1010,"Cossar, John",8,9,3,2,5,0,27,33.3,3,2.48,0,30,T
85188,SOCI 8156,"Simonds, Wendy",9,0,0,0,0,0,9,0.0,0,4.11,0,9,T
85189,PERS 2002,"Beard, David",21,1,0,0,1,0,23,8.3,1,3.91,0,24,T
85190,CSC 1301,"Frederick, Chad",16,1,1,2,1,0,21,16.0,1,3.48,3,25,T
85191,CSC 1301,"Frederick, Chad",10,7,2,0,1,0,20,13.0,2,3.35,1,23,T
85192,CSC 1301,"Frederick, Chad",17,5,2,2,0,0,26,11.1,1,3.42,0,27,T
85193,CSC 1301,"Frederick, Chad",16,3,0,1,2,0,22,17.4,1,3.50,0,23,T
85194,CSC 1301,"Frederick, Chad",11,6,3,0,1,0,21,8.7,1,3.38,1,23,T
85195,CSC 1301,"Frederick, Chad",11,8,1,0,0,0,20,13.0,3,3.60,0,23,T
85196,CSC 1301,"Frederick, Chad",14,5,0,1,1,0,21,13.6,1,3.52,0,22,T
85197,CSC 1301,"Frederick, Chad",13,5,1,0,0,0,19,13.6,3,3.74,0,22,T
85198,CSC 1301,"Glebova, Olga",8,7,5,0,2,0,22,16.7,2,2.91,0,24,T
85199,CSC 1301,"Glebova, Olga",10,7,3,3,1,0,24,23.1,2,2.92,0,26,T
85200,CSC 1301,"Glebova, Olga",7,10,4,3,1,0,25,16.0,0,2.80,0,25,T
85201,CSC 1301,"Glebova, Olga",7,10,6,0,1,0,24,8.0,1,2.92,0,25,T
85202,CSC 1301,"Glebova, Olga",10,7,3,1,3,0,24,20.0,1,2.83,0,25,T
85203,CSC 1301,"Glebova, Olga",7,9,5,2,1,0,24,16.0,1,2.83,0,25,T
85204,CSC 1301,"Glebova, Olga",9,8,4,1,3,0,25,16.0,0,2.72,0,25,T
85205,CSC 1301,"Glebova, Olga",12,6,2,2,3,0,25,23.1,1,2.96,0,26,T
85206,CSC 1302,"Rahman, Md Mahfuzur",8,3,1,1,2,0,15,40.0,5,3.07,0,20,T
85207,CSC 1302,"Rahman, Md Mahfuzur",11,5,4,2,0,0,22,12.5,1,3.18,1,24,T
85208,CSC 1302,"Rahman, Md Mahfuzur",8,7,1,1,2,0,19,23.8,2,3.05,0,21,T
85209,CSC 1302,"Rahman, Md Mahfuzur",14,3,4,1,1,0,23,8.7,0,3.30,0,23,T
85210,CSC 1302,"Manandhar, Kebina",6,10,4,0,0,0,20,9.1,2,3.10,0,22,T
85211,CSC 1302,"Manandhar, Kebina",15,7,3,0,0,0,25,3.9,1,3.44,0,26,T
85212,CSC 1302,"Manandhar, Kebina",5,8,5,0,2,0,20,14.3,1,2.70,0,21,T
85213,CSC 1302,"Manandhar, Kebina",5,9,7,0,1,0,22,4.6,0,2.73,0,22,T
85214,CSC 1302,"Manandhar, Kebina",1,8,4,3,4,0,20,40.9,2,1.95,0,22,T
85215,CSC 1302,"Manandhar, Kebina",7,10,5,3,0,0,25,12.0,0,2.80,0,25,T
85216,CSC 1302,"Manandhar, Kebina",9,8,2,1,1,0,21,13.6,1,3.05,0,22,T
85217,CSC 1302,"Manandhar, Kebina",13,5,1,0,1,0,20,9.1,1,3.45,1,22,T
85218,CSC 2302,"Le, Hai",17,7,5,2,5,0,36,25.0,3,2.94,1,40,T
85219,CSC 2510,"Zelikovskiy, Aleksandra",7,9,2,0,1,0,19,18.2,3,3.11,0,22,T
85220,CSC 2510,"Zelikovskiy, Aleksandra",8,9,5,0,0,0,22,4.4,1,3.09,0,23,T
85221,CSC 3320,"Ye, Yang",9,6,3,3,1,0,22,25.0,2,2.86,0,24,T
85222,CSC 2720,"Kumar, Sailesh",10,10,3,0,0,0,23,0.0,0,3.35,0,23,T
85223,CSC 2720,"Kumar, Sailesh",9,11,1,0,0,0,21,4.6,1,3.38,0,22,T
85224,CSC 2720,"Kumar, Sailesh",10,5,3,0,1,0,19,14.3,2,3.32,0,21,T
85225,CSC 2720,"Kumar, Sailesh",9,10,1,0,2,0,22,16.7,2,3.09,0,24,T
85226,CSC 2720,"Kumar, Sailesh",16,5,1,0,0,0,22,12.0,3,3.64,0,25,T
85227,CSC 2720,"Kumar, Sailesh",9,14,1,0,0,0,24,4.0,1,3.42,0,25,T
85228,CSC 2720,"Kumar, Sailesh",11,9,0,0,1,0,21,9.1,1,3.43,0,22,T
85229,CSC 2720,"Kumar, Sailesh",13,8,1,0,0,0,22,4.4,1,3.59,0,23,T
85230,CSC 2720,"Kumar, Sailesh",15,7,1,0,0,0,23,0.0,0,3.74,0,23,T
85232,ENGL 1101,"Cavusgil, Sharon",10,4,1,4,1,0,20,25.0,0,2.85,0,20,T
85233,ENGL 8005,"Snow, Malinda",8,2,0,0,0,0,10,0.0,0,3.80,1,11,T
85234,CSC 8370,"Harrison, Robert",18,7,3,0,0,0,28,9.7,3,3.64,0,31,T
85235,MATH 1111,"Alemdjrodo, Kangni",16,1,1,1,0,0,19,5.3,0,3.79,0,19,T
85236,MATH 1111,"Tokar, Nizamettin",6,2,2,2,3,0,15,35.3,1,2.33,1,17,T
85237,MATH 1220,"He, Shushan",19,5,4,0,2,0,30,19.4,5,3.40,1,36,T
85238,MATH 2201,"Rizzo, R.",31,20,17,10,9,0,87,30.6,11,2.63,0,98,T
85239,MATH 2211,"Fanoe, Andrew",12,7,6,3,0,0,28,15.6,2,3.11,2,32,T
85240,MATH 2211,"Yao, Senmei",21,3,0,0,1,0,25,4.0,0,3.96,0,25,T
85241,MATH 2211,"Fanoe, Andrew",11,8,11,2,0,0,32,9.1,1,2.94,0,33,T
85242,MATH 2212,"Subedi, Rishi",12,3,5,1,9,0,30,37.5,2,2.37,0,32,T
85243,MATH 2212,"Subedi, Rishi",11,7,4,1,5,0,28,24.1,1,2.71,0,29,T
85244,MATH 2212,"Castro Lopez Vaal, Rodrigo",9,8,5,2,3,0,27,25.8,3,2.78,1,31,T
85253,CRJU 2110,"Hinkle, Joshua",17,21,16,2,1,0,57,6.7,1,2.88,2,60,T
85254,CRJU 2110,"Kreher, Michael",17,27,7,1,1,0,53,7.0,2,3.09,2,57,T
85255,CSD 7840.00,"Puranik, Cynthia",9,6,0,0,0,0,15,6.3,1,3.60,0,16,T
85256,GEOG 4764,"Hankins, Katherine",7,8,4,0,1,0,20,13.0,2,2.95,1,23,T
