CRN,A+,A,A-,B+,B,B-,C+,C,C-,D,F,WF,A-WF,DWF,W,Other,Total,Instruction Method
51651,4,3,1,8,5,3,1,1,0,0,0,0,26,0.00,0,0,26,T
51652,1,13,8,1,2,0,0,0,0,0,0,0,25,7.41,2,0,27,T
51654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,22,22,T
51655,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,1,11,12,T
51657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,18,18,T
51658,4,2,1,1,5,0,1,0,0,0,1,0,15,12.50,1,0,16,T
51667,6,6,10,8,5,7,3,10,0,5,4,0,64,26.32,11,1,76,T
51669,12,4,0,0,4,0,1,1,0,0,0,0,22,0.00,0,0,22,T
51671,0,12,0,0,9,0,0,1,0,1,2,0,25,15.38,1,0,26,E
51675,8,13,9,6,17,6,8,12,0,7,10,0,96,20.91,6,8,110,E
51676,0,8,0,5,1,0,0,0,0,0,0,0,14,0.00,0,0,14,F
51677,0,19,0,0,7,0,0,0,0,0,0,0,26,3.70,1,0,27,E
51678,1,2,2,1,2,1,0,3,0,0,0,0,12,0.00,0,1,13,T
51679,0,1,0,1,3,0,2,1,3,4,2,0,17,42.11,2,0,19,T
51680,4,3,2,0,0,1,0,1,0,0,0,0,11,7.69,1,1,13,T
51681,8,6,4,4,1,2,1,1,0,0,0,0,27,0.00,0,0,27,T
51683,0,0,2,1,3,3,0,1,0,0,2,0,12,16.67,0,0,12,T
51708,0,27,0,0,3,0,0,0,0,0,0,0,30,3.23,1,0,31,E
51709,0,24,0,0,0,0,0,0,0,0,0,0,24,0.00,0,0,24,E
51711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
51712,2,4,0,2,2,3,0,1,2,0,0,0,16,0.00,0,0,16,T
51713,10,8,5,8,5,0,0,2,0,1,0,0,39,2.22,0,6,45,T
51714,23,3,0,0,0,0,0,0,0,0,0,0,26,0.00,0,0,26,E
51715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
51717,0,11,0,0,9,0,0,3,0,0,2,0,25,23.33,5,0,30,E
51718,0,0,3,3,0,1,2,0,2,0,0,0,11,0.00,0,0,11,T
51719,3,6,5,5,3,3,10,2,3,0,2,0,42,4.76,0,0,42,T
51721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
51740,0,22,1,0,1,0,0,0,0,0,0,0,24,0.00,0,0,24,E
51743,0,21,0,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,
51744,0,12,0,0,1,0,0,0,0,0,0,0,13,0.00,0,0,13,F
51752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
51753,0,13,0,0,5,0,0,0,0,0,0,0,18,0.00,0,1,19,T
51755,2,7,5,1,6,1,0,0,0,0,1,0,23,14.81,3,1,27,T
51757,0,14,0,0,0,0,0,0,0,0,0,0,14,0.00,0,0,14,T
51759,0,29,0,0,1,0,0,0,0,0,0,0,30,0.00,0,0,30,T
51760,0,9,0,0,7,0,0,1,0,3,0,0,20,22.73,2,0,22,E
51761,0,4,0,0,8,0,0,1,0,1,0,0,14,23.53,3,0,17,E
51762,0,11,0,0,5,0,0,3,0,1,0,0,20,4.76,0,1,21,E
51763,1,4,2,2,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
51764,0,1,5,0,3,0,3,1,1,1,2,0,17,31.82,4,1,22,T
51765,0,0,4,3,6,2,0,4,0,0,1,0,20,9.09,1,1,22,T
51766,9,19,22,21,24,17,12,6,5,5,8,0,148,11.54,5,3,156,E
51768,3,2,3,5,3,2,2,5,1,0,2,0,28,6.67,0,2,30,T
51769,7,12,10,1,4,1,0,0,0,0,0,0,35,2.78,1,0,36,T
51778,0,4,2,3,4,9,11,3,0,0,0,1,37,11.90,4,1,42,T
51779,0,2,1,2,1,3,1,0,0,0,0,0,10,9.09,1,0,11,T
51780,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,19,19,T
51781,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,1,16,17,T
51782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,23,23,T
51783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,25,25,T
51784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,20,20,T
51785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,24,24,T
51786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,16,16,T
51787,7,2,0,0,1,0,0,0,0,0,0,0,10,0.00,0,0,10,T
51790,3,2,0,2,1,4,0,0,0,0,0,0,12,7.69,1,0,13,T
51791,0,0,3,4,5,6,4,5,2,1,0,0,30,6.25,1,1,32,T
51793,0,8,5,2,1,0,0,0,0,0,0,0,16,5.88,1,0,17,T
51794,0,9,2,0,0,2,0,1,0,0,0,0,14,16.67,3,1,18,T
51796,0,0,2,2,2,0,1,2,0,0,0,0,9,0.00,0,1,10,T
51798,1,8,5,4,1,6,2,4,0,5,2,0,38,22.50,2,0,40,T
51800,11,5,4,1,7,1,6,2,0,0,1,0,38,2.63,0,0,38,T
51801,0,5,0,0,0,1,2,0,2,3,4,0,17,42.11,1,1,19,T
51806,0,6,0,0,5,0,0,1,0,4,1,0,17,36.84,2,0,19,T
51807,3,2,3,2,1,1,3,2,0,1,0,0,18,10.00,1,1,20,T
51808,0,1,2,1,1,0,1,1,0,0,0,0,7,0.00,0,0,7,T
51845,1,3,3,1,1,1,3,0,1,0,0,0,14,6.67,1,0,15,T
51846,7,2,1,4,2,1,1,1,0,1,0,0,20,5.00,0,0,20,T
51853,6,4,2,1,2,2,1,5,0,0,0,0,23,0.00,0,1,24,T
51872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
51874,0,29,0,0,17,0,0,8,0,2,0,0,56,6.90,2,0,58,F
51875,0,32,0,0,10,0,0,7,0,3,2,0,54,13.79,3,1,58,F
51876,5,2,1,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51877,0,19,0,0,8,0,0,2,0,0,0,0,29,0.00,0,0,29,F
51879,0,54,0,0,5,0,0,7,0,0,0,0,66,1.45,1,2,69,F
51881,0,47,0,0,0,0,0,0,0,0,0,0,47,0.00,0,0,47,H
51888,13,8,1,3,2,1,5,0,0,1,2,0,36,15.38,3,0,39,T
51890,3,7,8,7,8,4,1,3,0,0,0,1,42,6.82,2,0,44,T
51891,1,5,5,2,5,3,3,6,7,4,0,0,41,13.95,2,0,43,T
51919,0,20,0,0,12,0,0,0,0,0,0,0,32,0.00,0,0,32,T
51920,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
51922,4,11,11,10,6,1,5,1,3,3,9,0,64,27.63,9,3,76,E
51923,11,6,7,3,6,1,7,2,2,3,1,0,49,12.96,3,2,54,E
51924,13,0,0,0,2,0,0,0,0,0,0,0,15,0.00,0,0,15,T
51925,3,6,8,0,0,1,0,0,0,0,0,0,18,0.00,0,1,19,T
51930,4,3,4,1,0,0,0,0,0,0,0,0,12,0.00,0,2,14,T
51936,0,19,0,0,10,0,0,0,0,0,0,0,29,3.23,1,1,31,E
51940,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
51944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
51950,0,5,4,3,1,0,0,0,0,0,0,0,13,0.00,0,0,13,T
51953,0,11,3,2,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
51954,1,3,0,1,1,1,2,2,0,2,3,0,16,35.29,1,0,17,T
51961,1,3,0,3,4,3,3,3,2,1,0,0,23,4.17,0,1,24,T
51962,1,7,3,5,7,0,0,0,0,0,1,0,24,4.00,0,1,25,T
51964,8,6,4,6,8,7,7,11,1,3,1,0,62,9.09,2,2,66,T
51965,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
51966,0,15,3,0,1,0,0,1,0,0,0,0,20,9.09,2,0,22,T
51970,1,3,2,2,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
51971,1,1,2,0,1,0,0,0,0,0,0,0,5,16.67,1,0,6,T
51972,2,1,0,2,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
51973,4,4,1,5,5,1,0,2,1,0,0,0,23,4.17,1,0,24,T
51974,8,2,5,1,1,0,0,4,0,1,0,0,22,12.50,2,0,24,T
51975,1,5,3,4,1,2,0,1,0,0,0,0,17,25.00,6,1,24,T
51976,0,5,4,7,3,3,0,1,0,0,0,1,24,17.86,4,0,28,T
51978,0,0,3,3,1,2,2,1,2,2,1,0,17,21.05,1,1,19,T
51979,0,8,5,6,3,1,0,0,0,0,0,0,23,4.17,1,0,24,H
51981,0,11,0,0,6,0,0,0,0,0,0,0,17,0.00,0,0,17,E
51985,0,12,0,0,1,0,0,0,0,0,0,0,13,0.00,0,0,13,E
51992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
51994,7,0,0,0,0,0,0,0,0,0,0,0,7,12.50,1,0,8,T
51995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,42,42,
52000,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,9,9,T
52002,3,2,7,4,2,4,0,1,0,0,0,0,23,8.00,2,0,25,E
52003,0,0,2,0,0,3,1,2,1,1,0,0,10,18.18,1,0,11,T
52017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,14,14,T
52038,0,3,4,5,4,0,1,0,0,0,0,0,17,0.00,0,0,17,T
52039,1,2,6,5,3,0,0,0,0,0,0,0,17,0.00,0,0,17,T
52042,0,64,0,0,112,0,0,20,0,0,4,0,200,5.71,8,2,210,E
52043,0,43,0,0,104,0,0,45,0,5,4,0,201,8.53,9,1,211,E
52044,0,52,0,0,91,0,0,34,0,4,7,0,188,12.50,15,5,208,E
52046,23,30,10,6,2,3,0,5,1,1,12,0,93,19.61,7,2,102,E
52064,5,0,0,0,0,0,0,0,0,0,0,0,5,16.67,1,0,6,T
52065,1,2,1,4,3,2,4,5,5,3,1,0,31,12.90,0,0,31,T
52066,6,4,1,1,5,1,1,1,1,2,0,0,23,8.70,0,0,23,T
52067,1,5,3,4,5,9,0,0,0,0,0,0,27,9.68,3,1,31,T
52070,10,0,0,0,0,0,0,0,0,0,0,0,10,0.00,0,1,11,T
52073,3,2,3,0,4,0,1,1,1,2,1,0,18,21.05,1,0,19,T
52075,0,2,1,0,2,2,0,2,1,0,2,0,12,23.08,1,0,13,T
52076,18,14,13,8,6,4,1,4,0,0,1,0,69,1.43,0,1,70,T
52077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,12,12,
52083,0,18,0,0,0,0,0,0,0,0,0,0,18,0.00,0,1,19,T
52084,0,16,0,0,4,0,0,0,0,0,0,0,20,0.00,0,0,20,
52092,8,8,2,3,5,2,3,6,0,3,1,0,41,13.95,2,0,43,T
52111,2,11,1,5,3,0,0,3,0,2,0,0,27,13.79,2,0,29,T
52114,13,0,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52116,0,6,0,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52118,1,4,3,2,1,1,1,0,0,0,0,0,13,6.67,1,1,15,T
52119,12,0,0,1,1,0,0,0,0,0,0,0,14,0.00,0,0,14,T
52120,4,3,1,1,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
52121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
52122,0,12,0,0,0,0,0,0,0,0,1,0,13,7.69,0,0,13,E
52123,3,7,5,2,11,6,3,2,5,1,0,0,45,7.84,3,3,51,T
52125,2,4,1,5,7,4,4,2,6,2,2,0,39,18.18,4,1,44,T
52126,0,6,0,0,1,0,0,0,0,0,0,0,7,12.50,1,0,8,T
52129,0,5,2,3,10,0,0,1,0,0,0,0,21,8.70,2,0,23,T
52130,2,8,2,0,2,2,0,0,0,2,0,0,18,15.79,1,0,19,T
52142,0,2,0,2,3,2,0,1,0,0,0,0,10,9.09,1,0,11,T
52143,0,4,1,1,1,2,2,0,0,0,1,0,12,20.00,2,1,15,T
52144,0,8,0,0,0,0,0,0,0,0,0,0,8,0.00,0,1,9,T
52145,61,15,3,0,1,0,0,0,0,3,0,0,83,8.89,5,2,90,E
52146,0,12,5,1,0,0,1,0,0,0,0,0,19,5.00,1,0,20,E
52147,1,3,5,1,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52149,0,1,1,0,2,1,2,4,0,4,6,0,21,47.62,0,0,21,T
52154,0,0,2,7,0,1,1,1,1,0,0,0,13,18.75,3,0,16,T
52156,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
52162,5,21,0,0,0,0,0,0,0,0,0,0,26,0.00,0,0,26,T
52164,2,2,2,0,0,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52166,6,1,0,3,0,0,0,0,0,0,1,0,11,16.67,1,0,12,T
52167,9,10,0,1,2,0,0,0,0,0,0,0,22,4.17,1,1,24,T
52169,0,9,0,0,6,0,0,6,0,2,1,0,24,14.81,1,2,27,E
52170,7,0,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,E
52172,19,7,3,2,2,1,1,1,0,0,3,0,39,12.20,2,0,41,T
52175,0,3,6,9,4,1,0,0,0,0,0,1,24,7.69,1,1,26,T
52177,2,3,1,2,3,5,2,3,0,1,0,0,22,4.17,0,2,24,T
52181,0,1,1,1,2,1,1,0,0,0,0,0,7,12.50,1,0,8,T
52189,3,6,7,1,1,5,1,0,0,1,0,0,25,4.00,0,0,25,T
52190,20,17,0,1,1,0,0,1,0,0,1,0,41,4.76,1,0,42,E
52193,0,7,2,0,0,0,0,0,0,0,0,0,9,0.00,0,0,9,T
52196,1,6,24,1,1,0,0,0,0,0,0,0,33,0.00,0,0,33,T
52197,1,2,9,10,6,0,0,0,0,0,0,0,28,0.00,0,0,28,T
52203,11,1,0,0,0,0,0,0,0,0,0,0,12,7.69,1,0,13,T
52209,1,4,2,2,1,2,1,4,1,1,3,0,22,28.00,3,0,25,T
52212,16,3,2,0,1,1,2,0,0,0,0,0,25,0.00,0,0,25,T
52213,0,3,5,5,3,0,0,0,0,0,0,0,16,5.88,1,0,17,T
52220,1,1,1,5,1,0,2,0,0,0,0,0,11,0.00,0,0,11,T
52226,1,4,5,5,2,0,0,0,0,0,0,0,17,0.00,0,0,17,T
52231,0,29,0,0,2,0,0,0,0,0,0,0,31,0.00,0,0,31,T
52232,0,21,0,0,4,0,0,0,0,0,0,0,25,3.85,1,0,26,T
52233,0,4,0,0,2,0,0,0,0,0,0,0,6,0.00,0,0,6,T
52234,0,4,0,0,2,0,0,0,0,0,0,0,6,14.29,1,0,7,T
52235,0,4,0,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52236,0,5,0,0,2,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52237,0,4,0,0,2,0,0,0,0,0,0,0,6,14.29,1,0,7,T
52238,0,3,0,0,4,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52239,0,15,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52240,0,16,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
52241,0,4,0,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52242,0,5,0,0,2,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52243,0,4,0,0,3,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52244,0,5,0,0,2,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52245,2,1,3,5,4,4,3,3,2,4,3,0,34,28.21,4,1,39,E
52248,0,6,4,3,2,2,2,0,0,0,0,0,19,0.00,0,1,20,T
52249,1,6,0,4,1,0,0,0,0,0,1,0,13,13.33,1,1,15,T
52252,1,2,4,1,1,0,0,0,0,0,0,0,9,0.00,0,0,9,T
52253,3,1,0,2,5,0,1,0,0,0,0,0,12,7.14,1,1,14,T
52258,8,7,7,4,2,1,0,0,0,0,0,0,29,0.00,0,1,30,T
52260,0,2,0,1,2,1,0,1,0,0,0,0,7,10.00,1,2,10,T
52263,0,40,0,0,3,0,0,0,0,0,0,0,43,2.27,1,0,44,
52264,0,22,0,0,21,0,0,1,0,0,0,0,44,2.22,1,0,45,
52268,0,54,0,0,0,0,0,0,0,0,0,0,54,1.82,1,0,55,F
52269,0,1,0,0,1,2,2,4,3,2,5,0,20,43.48,3,0,23,T
52270,0,0,4,0,0,1,0,0,0,0,1,0,6,16.67,0,0,6,T
52274,0,15,0,0,0,0,0,0,0,0,0,0,15,0.00,0,0,15,T
52275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,11,11,T
52276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,64,64,T
52279,15,4,2,1,0,0,0,0,0,0,0,0,22,4.35,1,0,23,T
52285,3,1,4,4,7,3,6,2,2,0,0,0,32,3.03,1,0,33,T
52286,0,1,6,3,7,0,0,0,0,0,3,0,20,25.00,3,1,24,T
52287,0,18,1,2,0,0,0,0,0,0,1,0,22,15.38,3,1,26,T
52288,2,2,0,1,6,1,2,0,0,2,5,0,21,36.36,1,0,22,T
52289,9,3,2,0,1,1,3,1,3,0,1,0,24,8.00,1,0,25,T
52290,4,5,1,2,3,2,3,3,5,0,1,0,29,6.67,1,0,30,T
52293,0,13,0,0,0,0,0,0,0,0,0,0,13,0.00,0,0,13,T
52300,0,12,0,0,1,0,0,1,0,0,0,0,14,6.67,1,0,15,E
52301,2,13,1,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
52307,0,7,0,0,6,0,0,0,0,0,0,0,13,0.00,0,0,13,
52316,0,5,0,0,4,0,0,2,0,0,0,0,11,8.33,1,0,12,E
52317,0,6,0,0,2,0,0,0,0,0,0,0,8,0.00,0,0,8,E
52321,0,1,0,0,5,0,1,1,0,1,1,0,10,20.00,0,0,10,T
52324,29,42,25,23,22,19,12,8,2,4,11,0,197,18.72,29,9,235,E
52326,0,0,5,1,4,3,0,2,0,4,3,0,22,37.50,2,0,24,T
52340,16,3,5,0,0,0,0,0,0,0,0,0,24,4.00,1,0,25,T
52351,4,6,3,0,0,0,0,1,0,0,0,0,14,6.25,1,1,16,E
52354,2,8,16,13,9,6,3,4,2,0,1,0,64,1.54,0,1,65,F
52355,3,7,3,3,5,3,1,2,0,0,2,0,29,9.38,1,2,32,T
52366,0,9,0,0,6,0,0,3,0,2,1,0,21,21.74,2,0,23,E
52374,0,2,5,2,7,2,0,1,0,2,1,0,22,17.39,1,0,23,T
52376,0,18,0,0,3,0,0,0,0,0,0,0,21,0.00,0,0,21,
52377,0,21,0,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,
52384,0,34,0,0,9,0,0,0,0,0,0,0,43,2.27,1,0,44,
52388,4,7,4,1,2,3,1,1,2,1,0,0,26,7.41,1,0,27,E
52390,5,7,7,1,0,0,0,0,0,0,1,0,21,20.00,4,0,25,E
52391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
52392,1,5,4,0,0,0,0,0,0,1,0,0,11,8.33,0,1,12,E
52393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,E
52396,0,18,0,0,3,0,0,2,0,0,0,0,23,8.00,2,0,25,E
52397,0,13,0,0,9,0,0,2,0,0,0,0,24,0.00,0,0,24,E
52398,1,4,0,0,3,0,0,0,1,1,1,0,11,33.33,3,1,15,E
52407,2,3,2,0,1,2,0,2,0,0,1,0,13,13.33,1,1,15,T
52408,4,2,0,2,1,0,2,1,0,2,0,0,14,18.75,1,1,16,T
52411,1,7,17,1,0,0,0,0,0,0,0,0,26,3.70,1,0,27,T
52412,10,13,3,1,1,2,1,1,0,0,0,0,32,5.71,2,1,35,E
52413,1,4,0,0,1,0,0,0,0,1,1,0,8,33.33,1,0,9,E
52414,3,2,1,1,2,0,0,1,0,0,1,0,11,8.33,0,1,12,E
52415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,17,17,T
52418,0,7,0,0,23,0,0,0,0,2,0,0,32,6.25,0,0,32,T
52419,1,8,8,0,1,0,1,0,0,0,0,0,19,0.00,0,1,20,T
52440,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,6,6,T
52444,2,10,3,2,1,2,2,2,1,0,0,0,25,0.00,0,0,25,T
52446,6,6,9,0,2,0,0,0,0,0,0,0,23,4.17,1,0,24,T
52449,1,2,3,2,0,0,1,0,0,0,0,0,9,0.00,0,0,9,E
52451,4,15,3,5,5,1,2,2,2,0,0,0,39,0.00,0,1,40,T
52456,0,6,1,2,0,0,0,0,0,0,0,0,9,0.00,0,1,10,T
52457,7,1,1,0,0,0,0,0,0,0,0,0,9,0.00,0,1,10,T
52458,0,34,0,0,0,0,0,0,0,0,0,0,34,0.00,0,0,34,H
52459,0,19,0,0,10,0,0,5,0,0,0,0,34,0.00,0,0,34,E
52463,0,11,0,0,2,1,2,0,0,0,0,0,16,5.88,1,0,17,T
52464,0,14,0,0,2,0,0,0,0,0,0,0,16,0.00,0,0,16,T
52465,0,19,0,0,1,0,0,0,0,0,0,0,20,0.00,0,0,20,F
52469,2,0,3,2,0,0,0,0,0,0,0,0,7,0.00,0,1,8,T
52470,2,3,1,0,1,2,0,0,0,0,0,0,9,0.00,0,1,10,T
52525,0,2,5,5,6,0,0,0,0,0,0,0,18,0.00,0,0,18,T
52530,0,6,2,0,6,3,1,2,0,0,0,0,20,4.76,1,0,21,T
52531,6,6,7,0,1,2,1,1,0,0,0,0,24,0.00,0,1,25,T
52534,1,0,0,2,1,2,0,0,0,0,0,0,6,0.00,0,0,6,T
52535,0,4,2,1,9,5,0,0,0,0,0,0,21,4.55,1,0,22,T
52537,1,2,1,3,4,1,0,5,0,1,0,0,18,10.53,1,0,19,T
52538,0,18,0,0,0,0,0,0,0,0,0,0,18,5.00,1,1,20,T
52540,4,4,5,6,2,2,0,1,0,1,1,0,26,11.11,1,0,27,T
52541,0,1,9,1,1,1,0,1,0,0,1,0,15,6.67,0,0,15,T
52545,0,5,2,4,3,2,4,0,0,2,0,0,22,13.04,1,0,23,T
52546,0,1,5,2,1,4,0,0,2,0,0,0,15,0.00,0,1,16,T
52547,3,4,2,0,2,0,0,0,0,0,0,0,11,0.00,0,0,11,T
52549,3,3,5,2,7,3,4,1,2,0,0,0,30,0.00,0,0,30,T
52550,5,4,4,2,1,3,1,1,0,2,3,0,26,21.43,1,1,28,E
52551,0,11,0,0,0,0,0,0,0,0,0,0,11,8.33,1,0,12,F
52554,3,2,3,2,0,0,0,0,0,1,0,0,11,9.09,0,0,11,T
52555,8,11,2,0,0,0,0,0,0,0,0,0,21,4.55,1,0,22,T
52556,1,4,9,1,3,2,0,0,0,0,0,0,20,0.00,0,0,20,T
52558,6,10,4,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,T
52560,1,5,0,1,1,0,0,0,0,0,0,0,8,0.00,0,0,8,T
52561,0,3,3,3,6,3,0,0,0,0,2,0,20,10.00,0,0,20,T
52562,1,5,5,5,3,9,5,4,1,8,14,0,60,48.68,15,1,76,E
52563,0,10,8,0,3,0,0,2,0,0,1,0,24,8.00,1,0,25,T
52564,1,9,2,2,4,0,0,2,0,0,1,0,21,16.00,3,1,25,T
52565,0,9,5,3,0,0,2,0,0,0,0,0,19,5.00,1,0,20,E
52566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,7,7,T
52570,2,1,0,0,0,1,1,1,0,0,0,0,6,0.00,0,1,7,E
52571,0,17,0,0,0,0,0,0,0,0,0,0,17,0.00,0,0,17,T
52572,0,5,5,1,1,1,3,0,0,1,1,0,18,19.05,2,1,21,T
52580,2,2,8,3,4,8,2,2,1,1,1,0,34,5.71,0,1,35,T
52581,0,1,2,1,1,1,1,2,0,1,2,0,12,25.00,0,0,12,T
52582,0,21,0,0,0,0,0,0,0,0,0,0,21,0.00,0,0,21,
52584,2,4,3,2,1,0,1,2,0,2,3,0,20,28.00,2,3,25,E
52600,0,8,0,0,5,0,0,3,0,0,1,0,17,5.26,0,2,19,E
52607,2,3,2,1,1,0,0,0,0,0,0,0,9,0.00,0,5,14,T
52613,0,7,0,0,0,0,0,0,0,0,0,0,7,0.00,0,0,7,T
52615,1,4,1,2,2,1,1,6,0,0,0,0,18,10.00,2,0,20,T
52620,5,8,10,8,17,12,11,5,8,8,8,0,100,24.56,12,2,114,E
52621,2,6,0,0,0,0,0,0,0,0,0,0,8,0.00,0,0,8,T
52622,0,5,3,0,2,2,0,1,0,0,0,0,13,0.00,0,0,13,T
52628,0,20,0,0,0,0,0,0,0,0,0,0,20,0.00,0,0,20,
52631,0,4,0,0,19,0,0,2,0,0,0,0,25,3.85,1,0,26,T
52636,3,2,0,0,2,0,0,0,0,0,0,0,7,0.00,0,1,8,T
52639,0,0,2,2,5,4,3,2,0,2,2,0,22,28.00,3,0,25,T
52640,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,43,43,
52644,4,4,5,3,4,3,1,1,2,2,0,0,29,15.63,3,0,32,T
52645,0,23,0,0,2,0,0,1,0,0,0,0,26,0.00,0,0,26,F
52646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,8,8,T
52647,0,9,1,0,0,0,0,0,0,0,0,0,10,0.00,0,0,10,T
52650,0,31,0,0,0,0,0,0,0,0,0,0,31,0.00,0,0,31,T
52653,0,4,1,1,3,2,1,0,0,0,0,0,12,0.00,0,0,12,T
52656,0,27,0,0,0,0,0,0,0,0,0,0,27,3.57,1,0,28,T
52657,0,23,0,0,0,0,0,0,0,0,0,0,23,4.17,1,0,24,T
52660,2,12,6,2,1,0,0,0,0,0,0,0,23,14.81,4,0,27,T
52662,0,12,0,0,0,0,0,0,0,0,0,0,12,0.00,0,0,12,T
52664,4,3,2,0,3,2,1,2,1,3,2,0,23,25.00,1,0,24,T
52670,9,2,1,5,0,0,2,0,0,1,3,0,23,20.00,1,1,25,E
52671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,13,13,T
52672,0,5,3,2,5,2,0,0,0,0,2,0,19,10.53,0,0,19,T
52683,1,15,0,0,0,0,0,0,0,0,0,0,16,0.00,0,0,16,T
52685,0,17,0,0,1,0,0,0,0,0,0,0,18,0.00,0,0,18,H
52689,6,1,1,3,3,0,0,0,0,0,1,0,15,6.67,0,0,15,H
52691,2,4,6,5,4,2,1,2,1,0,0,0,27,0.00,0,0,27,T
52695,4,5,1,4,1,1,0,0,0,0,0,0,16,0.00,0,0,16,T
52699,4,14,15,3,0,0,0,0,0,0,0,0,36,0.00,0,3,39,T
52700,0,7,12,2,8,2,0,0,0,0,0,0,31,0.00,0,0,31,T
52701,2,2,5,3,3,2,0,1,0,0,0,0,18,5.26,1,0,19,T
52704,0,7,0,0,0,0,0,0,0,0,0,0,7,22.22,2,0,9,T
52710,4,6,2,0,0,0,1,0,0,0,0,0,13,0.00,0,0,13,T
52711,0,5,2,1,0,1,0,0,0,0,0,0,9,0.00,0,0,9,T
52712,2,2,0,2,3,0,0,0,0,0,0,0,9,10.00,1,0,10,T
52713,10,9,0,1,3,0,2,0,0,0,0,0,25,3.85,1,0,26,T
52714,0,8,0,5,3,0,1,2,0,0,1,0,20,9.52,1,0,21,T
52716,1,1,1,1,1,1,0,6,0,1,0,0,13,7.69,0,0,13,T
52717,1,3,2,1,1,3,0,3,0,2,1,0,17,36.36,5,0,22,T
52718,0,2,1,0,2,0,0,0,0,2,0,0,7,37.50,1,0,8,T
52719,1,7,1,1,2,0,1,6,0,0,2,0,21,13.04,1,1,23,T
52720,0,3,2,1,3,0,0,2,0,1,1,0,13,25.00,2,1,16,T
52721,0,2,0,2,5,0,1,0,1,1,2,0,14,38.89,4,0,18,T
