CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
51599,MATH 4662,"Zhong, Changyong",5,10,12,0,0,0,27,0.0,0,2.78,0,27,E
51601,ECON 2105,"Imboden, Christian",26,20,7,2,0,0,55,8.6,3,3.27,0,58,E
51602,MATH 3050,"Akimova, Irina",1,5,5,0,2,0,13,27.8,3,2.23,2,18,E
51603,BIOL 3240,"Eilertson, Carmen",2,4,4,0,4,0,14,41.2,3,2.07,0,17,E
51606,RT 2011,"Shan, Shi Huh",16,13,7,7,9,0,52,46.3,15,2.38,0,67,E
51607,KH 3610,"Shapiro, Deborah",9,11,6,1,0,0,27,6.9,1,2.93,1,29,E
51608,KH 3600,"Yang, Feng",4,8,0,0,0,0,12,14.3,2,3.42,0,14,E
51646,PHYS 2211 K,"Haseler, Tristan",5,7,5,0,4,0,21,34.6,5,2.43,0,26,E
51653,PHYS 2212 K,"Yao, Yao",22,3,2,0,0,0,27,6.9,2,3.81,0,29,E
51674,CSC 4370,"Casturi, Narasimha Rao",29,11,1,0,0,0,41,2.4,1,3.73,0,42,E
51675,CSC 6370,"Casturi, Narasimha Rao",5,1,0,0,0,0,6,0.0,0,4.17,0,6,E
51676,MK 3010,"Johnston, Wesley",34,29,0,0,0,0,63,3.1,2,3.51,0,65,E
51677,MK 4010,"Pilling, Bruce",14,21,16,2,4,0,57,15.0,3,2.61,0,60,E
51705,RT 4080,"Shan, Shi Huh",16,12,1,0,0,0,29,0.0,0,3.52,0,29,E
51706,RT 7080,"Shan, Shi Huh",7,1,0,0,0,0,8,0.0,0,3.88,0,8,E
51708,NUTR 2100,"Beebe, Maureen",65,29,5,0,3,0,102,6.6,4,3.50,0,106,E
51709,NUTR 4960,"Killian, Lauren",55,5,1,0,1,0,62,3.1,1,3.97,2,65,E
51710,HIST 1112,"Flaschka, Monika",27,1,0,1,0,0,29,14.7,4,3.93,1,34,E
51711,HIST 2110,"Gleason, Christopher",10,5,0,0,1,0,16,6.3,0,3.44,0,16,E
51716,EXC 4020,"Emerson, Judith",29,5,1,0,1,0,36,2.8,0,3.69,0,36,E
51728,KH 7100,"Cianfrone, Beth",7,2,0,0,0,0,9,0.0,0,3.78,0,9,T
51731,PH 7160,"Heiman, Harry",19,9,0,0,0,0,28,3.5,1,3.68,0,29,E
51736,ECON 4800,"Ocampo, Hernan",19,13,7,2,1,0,42,8.7,1,3.12,3,46,E
51737,MGS 4430,"Miles, Edward",15,22,1,0,0,0,38,0.0,0,3.50,1,39,E
51739,PSYC 3510,"Wilson, Christyl",36,10,0,1,1,0,48,6.1,1,3.75,0,49,E
51741,ENGL 1101,"Elrod, Anna",6,12,1,3,3,0,25,24.0,0,2.56,0,25,E
51747,GSU 1010,"Mann, Devon",11,3,3,1,4,0,22,22.7,0,2.86,0,22,E
51748,GSU 1010,"Mann, Devon",11,10,1,1,1,0,24,8.3,0,3.21,0,24,E
51749,GSU 1010,"Mann, Devon",7,5,6,0,5,0,23,21.7,0,2.39,0,23,E
51750,BCOM 3950,"Sandmeier, Miglena",32,2,2,0,1,0,37,5.3,1,3.73,0,38,E
51752,JOUR 3010,"Pattillo, Linda",21,11,0,0,2,0,34,8.6,1,3.38,0,35,E
51754,EPRS 8540,"Wright, Keith",12,3,0,0,0,0,15,6.3,1,3.80,0,16,E
51757,EPRS 8530,"Oshima, Takako",13,5,0,0,0,0,18,5.3,1,3.72,0,19,E
51764,PSYC 9950 M,"Mckee, Laura",0,0,0,0,0,0,0,0.0,0,,9,9,E
51766,PHYS 7210,"Doluweera, Doluwarawatta",8,1,0,0,0,0,9,0.0,0,3.89,0,9,E
51769,SPAN 1002,"Lake, William",8,7,7,1,1,0,24,20.7,4,2.79,1,29,E
51781,CSC 4940,"Pan, Yi",0,0,0,0,0,0,0,0.0,0,,11,11,E
51800,RT 7950,"Gardenhire, Doug",0,0,0,0,0,0,0,0.0,0,,7,7,E
51801,IB 8510,"Doria, Evaristo",9,6,0,0,0,0,15,0.0,0,3.53,0,15,E
51802,IB 8550,"Dakhli, Mourad",17,2,1,0,0,0,20,0.0,0,3.75,0,20,E
51804,CPS 3200,"Robertson, Adrianne",79,36,7,1,3,0,126,5.4,3,3.48,0,129,E
51805,CPS 3300,"Williams, Nicolas",47,59,6,1,2,0,115,5.9,4,3.29,0,119,E
51806,CPS 3400,"Rabess, Ashlei",29,45,6,1,1,0,82,6.9,4,3.22,1,87,E
51807,HIST 4310,"Young, Jeffrey",23,15,11,0,7,0,56,23.2,9,2.86,4,69,E
51826,MGS 4730,"Mcelhaney, Doyle",12,29,11,0,3,0,55,8.8,2,2.85,0,57,E
51827,PHYS 2211 K,"Haseler, Tristan",7,4,4,2,1,0,18,37.5,6,2.78,0,24,E
51828,MK 3010,"Johnston, Wesley",51,9,3,0,0,0,63,3.1,2,3.90,0,65,E
51831,FI 4080,"Godbey, Jonathan",9,6,4,0,2,0,21,24.0,4,2.95,0,25,E
51832,GRD 3000.00,"Gary, Meta",10,9,0,0,0,0,19,13.6,3,3.47,0,22,E
51833,PSYC 3140,"Latzman, Robert",21,42,14,5,1,0,83,8.3,1,2.94,0,84,E
51834,NUTR 6005,"White, Jessica",0,0,0,0,0,0,0,0.0,0,,10,10,E
51837,AL 8450,"Pearson, Pamela",6,0,0,0,0,0,6,0.0,0,4.33,1,7,E
51838,ECE 6390,"Schafer, Nancy",7,3,0,0,0,0,10,0.0,0,3.70,0,10,E
51840,CRJU 9900,"Daigle, Leah",0,0,0,0,0,0,0,0.0,0,,8,8,E
51844,MATH 2201,"Rizzo, R.",15,10,2,2,0,0,29,22.9,6,3.48,0,35,E
51864,CPS 7340,"Whatley, Jillian",13,0,0,0,0,0,13,0.0,0,4.31,0,13,E
51865,ENGL 3130,"Graves, Stephanie",23,0,0,0,1,0,24,8.0,1,3.92,0,25,E
51866,EDCI 6600,"Enderle, Patrick",22,3,0,0,0,0,25,0.0,0,3.96,0,25,E
51867,EPSF 8270,"Boyles, Deron",12,3,0,0,0,0,15,0.0,0,3.87,0,15,E
51868,HIST 8999,"Cummings, Alexander",0,0,0,0,0,0,0,0.0,0,,8,8,E
51869,EPEL 8970,"Sauers, Nicholas",10,3,0,0,0,0,13,0.0,0,3.77,1,14,E
51870,ACCT 2102,"Potts, Casey",16,31,13,1,0,0,61,3.2,1,3.00,1,63,E
51871,ACCT 2102,"Potts, Casey",14,31,14,2,2,0,63,7.8,1,2.83,0,64,E
51872,NEUR 3000,"Normandin, Joseph",11,10,5,2,0,0,28,15.2,3,3.11,2,33,E
51874,ENGL 3150 B,"Holman, John",8,7,2,0,0,0,17,15.0,3,3.35,0,20,E
51877,HON 3260,"Crisp, Thomas",12,1,0,0,0,0,13,0.0,0,4.23,0,13,E
51878,SOCI 3010,"Davis, Tomeka",3,3,5,0,0,0,11,8.3,1,2.82,0,12,E
51883,PSYC 9240,"Rogers, James",8,0,0,0,0,0,8,0.0,0,4.13,0,8,E
51886,SW 7100,"Brooks, Fred",19,7,0,0,0,0,26,0.0,0,3.88,0,26,E
51889,GSU 1010,"Mann, Devon",11,4,5,0,3,0,23,16.7,1,2.87,0,24,E
51892,EPY 2050,"Renken, Maggie",22,3,0,0,3,0,28,13.8,1,3.46,0,29,E
51894,MATH 2215,"Akbas, Erol",14,12,9,2,4,0,41,25.5,7,2.80,3,51,E
51898,JOUR 4800,"Jiles, Jennifer",19,2,0,0,0,0,21,0.0,0,3.90,0,21,E
51906,PSYC 3530,"Blalock, Andrew",20,3,1,0,1,0,25,4.0,0,3.72,0,25,E
51907,NURS 2010,"Kirkendoll, Kenya",34,2,1,0,2,0,39,7.1,1,3.87,2,42,E
51912,MBA 8115,"Tepker, Craig",24,3,0,0,0,0,27,3.6,1,3.93,0,28,E
51913,MBA 8165,"Conklin, Thomas",36,21,0,0,1,0,58,1.7,0,3.50,0,58,E
51914,MBA 8820,"Tawse, Alexander",19,10,2,0,0,0,31,0.0,0,3.52,0,31,E
51926,MUS 8920,"Baker, Jan",0,0,0,0,0,0,0,0.0,0,,6,6,E
51927,GSU 1010,"Mann, Devon",4,12,1,1,3,0,21,26.1,2,2.62,0,23,E
51928,JOUR 1000,"Wernecke, Christopher",30,10,0,0,1,0,41,2.4,0,3.63,0,41,E
51938,CSD 7560.00,"Schober-Peterson, Debra",35,2,0,0,0,0,37,0.0,0,3.95,0,37,E
51939,CSD 7910.00,"Schober-Peterson, Debra",7,0,0,0,0,0,7,0.0,0,4.00,0,7,E
51940,CSD 7910.00,"Schober-Peterson, Debra",5,1,0,0,0,0,6,0.0,0,3.83,0,6,E
51941,CSD 7910.00,"Schober-Peterson, Debra",6,0,0,0,0,0,6,0.0,0,4.00,0,6,E
51942,CSD 7910.00,"Schober-Peterson, Debra",6,0,0,0,0,0,6,0.0,0,4.00,0,6,E
51943,CSD 7910.00,"Schober-Peterson, Debra",4,1,1,0,0,0,6,0.0,0,3.50,0,6,E
51944,CSD 7910.00,"Schober-Peterson, Debra",5,1,0,0,0,0,6,0.0,0,3.83,0,6,E
51945,CSD 7950.00,"Schober-Peterson, Debra",5,0,0,0,0,0,5,0.0,0,4.00,4,9,E
51946,CSD 7950.00,"Schober-Peterson, Debra",9,0,0,0,0,0,9,0.0,0,4.00,0,9,E
51947,CSD 7910.00,"Schober-Peterson, Debra",3,3,0,0,0,0,6,0.0,0,3.50,0,6,E
51948,CSD 7910.00,"Schober-Peterson, Debra",3,3,0,0,0,0,6,0.0,0,3.50,0,6,E
51949,CSD 7910.00,"Schober-Peterson, Debra",5,1,0,0,0,0,6,0.0,0,3.83,0,6,E
51950,SOCI 3030,"Kim, Jung",6,2,2,0,1,0,11,26.7,3,3.00,1,15,E
51953,ART 1050,"Palizgir, Maryam",7,9,0,0,1,1,18,15.8,1,3.06,0,19,E
51955,FREN 1002,"Breland, Amanda",6,8,8,1,1,0,24,12.0,1,2.71,0,25,E
51960,MUA 1930,"Albo, Francisco",38,11,0,0,0,0,49,10.0,6,3.78,5,60,E
51961,PT 7630,"Chen, Yu-Ping",42,2,0,0,0,0,44,0.0,0,3.95,0,44,E
51962,PT 6700,"Farrell, Bradley",42,2,0,0,0,0,44,0.0,0,3.95,0,44,E
51965,CSC 2510,"Tsyvina, Viachaslau",12,3,0,1,1,0,17,16.7,1,3.41,0,18,E
51966,CRJU 3610,"Mccrosky, Rachael",8,6,6,2,7,0,29,44.4,7,2.17,0,36,E
51971,CPS 8400,"Fountain, Yolanda",10,0,0,0,0,0,10,0.0,0,4.30,0,10,E
51976,KH 7230,"Gurewicz, Rachel",12,1,1,0,0,0,14,0.0,0,3.93,0,14,E
51979,ACCT 4610,"Murovitz, Mark",21,11,3,0,2,0,37,7.9,1,3.24,0,38,E
51980,ENGL 1101,"Derrick, Keith",4,5,5,0,2,0,16,30.0,4,2.63,0,20,E
51981,GSU 1010,"Mann, Devon",13,6,2,1,1,0,23,8.7,0,3.43,0,23,E
51982,GSU 1010,"Mann, Devon",8,2,2,2,10,0,24,50.0,0,1.92,0,24,E
51983,GSU 1010,"Mann, Devon",5,6,4,0,9,0,24,37.5,0,2.04,0,24,E
51984,MGS 4320,"Bunch, Kay",17,14,3,0,0,0,34,0.0,0,3.38,2,36,E
51991,EPRS 8550,"Oshima, Takako",8,3,0,0,0,0,11,8.3,1,3.73,0,12,E
51992,EDRD 7630,"Woolfolk, Margul",17,1,0,0,0,0,18,0.0,0,3.94,0,18,E
51993,CHEM 8910,"Yin, Jun",0,0,0,0,0,0,0,0.0,0,,8,8,E
51997,RT 6052,"Zimmerman, Ralph",6,1,1,0,0,0,8,0.0,0,3.63,0,8,E
52004,EPEL 7330,"Moss, Sheryl",16,1,0,0,0,0,17,0.0,0,3.94,1,18,E
52011,POLS 1101,"Evans, Michael",113,49,10,1,5,0,178,7.5,8,3.54,1,187,E
52012,ENGL 1101,"Simpson, Jeremy",8,6,2,0,5,0,21,23.8,0,2.62,0,21,E
52019,CSC 8982,"Cai, Zhipeng",0,0,0,0,0,0,0,0.0,0,,7,7,E
52024,GSU 1010,"Mann, Devon",15,4,0,0,4,0,23,17.4,0,3.13,0,23,E
52033,HADM 3010,"Townsend, Kyle",43,12,2,0,1,0,58,3.4,1,3.74,0,59,F
52034,SOCI 1101,"Friedman, Sarah",28,21,6,1,2,0,58,6.8,1,3.28,0,59,E
52046,CSC 8981,"Cai, Zhipeng",0,0,0,0,0,0,0,0.0,0,,7,7,E
52050,ENGL 1101,"Byrom, Brittny",7,6,4,1,4,0,22,22.7,0,2.50,0,22,E
52052,PT 6630,"Chen, Yu-Ping",42,3,0,0,0,0,45,0.0,0,3.93,0,45,E
52059,PT 6709,"Huggins, Carla",42,2,0,0,0,0,44,0.0,0,3.95,0,44,E
52063,LT 2010,"Heidari, Ali",8,2,3,2,2,0,17,27.8,1,2.71,0,18,E
52064,LT 7360,"Kim, So Mi",18,3,0,0,1,0,22,4.6,0,3.82,0,22,E
52065,LT 7975,"Cohen, Jonathan",0,0,0,0,0,0,0,0.0,0,,8,8,E
52070,EPY 7080,"Irving, Miles",16,6,0,0,1,0,23,4.4,0,3.57,0,23,E
52071,EPY 7080,"Irving, Miles",18,3,0,0,0,0,21,0.0,0,3.86,0,21,E
52072,EDUC 2120,"Kurumada, Katharine",10,3,0,0,1,0,14,15.8,2,3.50,3,19,E
52076,SOCI 1101,"Milne, Mia",30,9,2,2,1,0,44,10.9,2,3.52,0,46,E
52077,SOCI 1160,"Mccrosky, Rachael",14,7,7,1,2,0,31,20.0,4,3.00,0,35,E
52080,MBA 8015,"May, Frank",25,3,0,1,0,0,29,3.5,0,3.62,0,29,E
52081,SW 8300,"Ivery, Jan",22,2,1,1,0,0,26,7.4,1,3.77,0,27,E
52082,SW 4460,"Lewinson, Terri",1,3,1,0,2,0,7,40.0,2,2.14,1,10,E
52084,EPY 7660,"Conine, Daniel",0,0,0,0,0,0,0,0.0,0,,14,14,E
52087,POLS 4130,"Fix, Michael",4,18,1,0,1,0,24,17.9,4,3.00,0,28,E
52088,WGSS 2010,"Kwayke, Chamara",38,0,0,0,0,0,38,2.6,1,4.26,0,39,E
52101,WGSS 8990,"Evans, Stephanie",0,0,0,0,0,0,0,0.0,0,,6,6,E
52105,ECON 4999,"Monteiro, Goncalo",37,4,2,0,2,0,45,15.7,6,3.78,0,51,E
52107,MK 4600,"Dadzie, Kofi",24,31,0,0,0,1,56,1.8,0,3.36,0,56,E
52111,CIS 4970,"Hong, Shuguang",14,3,0,0,0,0,17,0.0,0,3.94,0,17,E
52117,KH 3010,"Killian, Chad",13,3,1,0,0,0,17,0.0,0,3.76,0,17,E
52118,CPS 7340,"Johnson, Tanisha",13,0,0,0,0,0,13,0.0,0,4.00,0,13,E
52119,CPS 8320,"Gilbride, Dennis",13,0,0,0,0,0,13,0.0,0,4.00,0,13,F
52123,EDCI 8980,"Fisher, Teresa",8,0,0,0,0,0,8,0.0,0,4.25,0,8,E
52176,HIST 1111,"Ernst, Rachel",20,8,8,2,1,0,39,10.0,1,3.08,0,40,E
52178,LAW 6020,"Neculae, Andreea",19,14,13,2,0,0,48,4.2,0,3.02,0,48,E
52179,CRJU 2200,"Jacques, Scott",41,0,2,0,4,0,47,27.9,13,3.81,1,61,E
52180,PH 7525,"Gebreselassie, Tesfayi",24,3,0,0,0,0,27,3.6,1,3.89,0,28,E
52182,JOUR 3500,"Whitney, Carrie",11,13,1,2,2,0,29,13.8,0,3.00,0,29,E
52185,BIOL 4050 K,"Chapman, Rebekah",10,2,0,0,0,0,12,0.0,0,3.83,0,12,E
52186,CIS 3300,"Truex, Duane",5,30,10,0,0,0,45,0.0,0,2.87,0,45,E
52187,ECE 3550,"Crisp, Thomas",18,2,0,0,1,0,21,16.0,3,3.95,1,25,E
52191,TX 8180,"Jones, Lynn",8,1,0,0,0,0,9,0.0,0,4.00,0,9,E
52192,TX 8270,"Caputo, Veronica",12,0,0,0,0,0,12,0.0,0,4.17,0,12,E
52195,ECON 2105,"Eau, Grace",26,15,6,1,2,0,50,9.6,2,3.34,0,52,E
52196,ENGL 1101,"Prevett, Alec",15,1,0,1,2,0,19,15.0,0,3.32,1,20,E
52197,ENGL 1101,"Cook, LaRue",14,3,5,0,2,0,24,12.0,1,3.08,0,25,E
52198,EPRS 8640,"Mason, Amber",17,1,0,0,0,0,18,10.0,2,4.22,0,20,E
52199,EDUC 4670,"Ari, Omer",0,0,0,0,0,0,0,0.0,0,,12,12,E
52202,LT 3100,"Kinuthia, Wanjira",9,1,1,0,0,0,11,7.7,1,3.82,1,13,E
52204,ENGL 1101,"Malone, Meagan",10,5,3,0,6,0,24,25.0,0,2.50,0,24,E
52210,PSYC 2070,"Blalock, Andrew",52,6,0,2,2,0,62,9.4,2,3.77,0,64,E
52211,PSYC 3530,"Machluf, Karin",4,16,3,2,0,0,25,11.5,1,2.88,0,26,E
52212,PT 6950,"Garcia, Jodan",22,0,0,0,0,0,22,0.0,0,4.00,0,22,E
52213,ECE 3021,"Kesner, John",5,2,2,0,2,0,11,25.0,1,2.73,0,12,E
52227,EDUC 2130,"Woods, Kalisha",10,1,1,0,2,0,14,25.0,2,3.21,0,16,E
52240,MATH 7000,"Yao, Yongwei",6,4,1,0,1,0,12,15.4,1,3.08,0,13,E
52241,CHEM 1152 K,"Navarro-Eisenstein, Angela",17,7,4,0,2,0,30,24.3,7,3.27,0,37,E
52244,BIOL 2310,"Maxwell, Robert",10,6,2,0,1,0,19,14.3,2,3.21,0,21,E
52245,BIOL 3810,"Cruz, Francisco",13,1,1,0,1,0,16,21.1,3,3.63,0,19,E
52251,PT 6950,"Garcia, Jodan",23,0,0,0,0,0,23,0.0,0,4.00,0,23,E
52253,CRJU 4935,"Shapiro, Michael",32,5,0,0,1,2,40,7.3,0,3.58,1,41,E
52256,BIOL 4905,"Brewer, Matthew",6,1,0,0,0,0,7,0.0,0,4.00,0,7,E
52262,POLS 2401,"Naim, S.",14,13,6,0,6,0,39,30.8,10,2.62,3,52,E
52265,MSA 8391,"Xia, Yusen",32,0,0,0,0,0,32,0.0,0,4.00,0,32,E
52268,KH 4630,"Abbott, Laura",0,3,6,1,1,0,11,16.7,0,2.00,1,12,E
52275,GSU 1010,"Mann, Devon",15,2,0,1,2,0,20,22.7,2,3.60,0,22,E
52279,LT 3210,"Lance, Molly",26,1,0,1,0,0,28,3.6,0,4.11,0,28,E
52280,EPS 7975,"Esposito, Jennifer",0,0,0,0,0,0,0,0.0,0,,19,19,E
52281,ENGL 1101,"Schuett, Elisha",10,7,4,0,2,0,23,8.7,0,2.91,0,23,E
52295,EDUC 4982,"Bhatnagar, Ruchi",8,2,1,0,0,0,11,0.0,0,3.82,0,11,E
52296,ACCT 8130,"Nathan, Siva",19,6,0,0,0,0,25,0.0,0,3.84,0,25,E
52298,MBA 8040,"Samaddar, Subhashish",42,11,1,0,0,0,54,3.5,2,3.67,1,57,E
52299,HA 8680,"Cameron, Marie",40,0,0,0,0,0,40,0.0,0,4.00,0,40,E
52303,PHOT 3000,"Cunningham, Katherine",8,3,0,1,1,0,13,38.9,5,3.15,0,18,E
52304,DPP 3300,"Ford, Larkin",10,4,1,0,0,0,15,0.0,0,3.67,0,15,E
52306,PHYS 2212 K,"Yao, Yao",19,6,2,0,0,0,27,10.0,3,3.74,0,30,E
52310,BIOL 2110 K,"Waterson, Michael",4,5,2,4,1,0,16,50.0,6,2.38,0,22,E
52311,BIOL 2110 K,"Waterson, Michael",5,6,4,2,4,0,21,34.8,2,2.24,0,23,E
52312,BIOL 2110 K,"Waterson, Michael",3,9,6,1,2,0,21,21.7,2,2.57,0,23,E
52313,SOCI 3212,"Ainsworth, James",21,9,7,1,7,0,45,21.3,2,2.82,0,47,E
52314,SOCI 3201,"Ainsworth, James",29,30,12,2,6,0,79,15.5,5,2.95,0,84,E
52315,HIST 2110,"Fagnan, Louis",11,5,2,0,0,0,18,10.0,2,3.44,0,20,E
52316,HADM 3750,"Hight, Stephen",50,10,3,0,2,0,65,3.1,0,3.69,0,65,F
52318,MGS 8730,"Buysman, Loren",13,24,0,0,0,0,37,0.0,0,3.43,0,37,E
52319,MATH 1111,"Alemdjrodo, Kangni",15,10,9,2,4,0,40,31.4,10,2.78,1,51,E
52320,MATH 1111,"Tokar, Nizamettin",16,20,9,4,2,0,51,22.0,7,2.88,1,59,E
52321,CPS 8420,"Dispenza, Franco",12,1,0,0,0,0,13,0.0,0,3.92,0,13,E
52322,MATH 1113,"Stroev, Mikhail",20,16,10,1,4,0,51,14.8,3,3.00,0,54,E
52323,MATH 1113,"Ilioaea, Irina-Georgeana",13,12,16,7,5,0,53,26.8,3,2.42,0,56,E
52344,CSC 2510,"Tsyvina, Viachaslau",8,11,1,0,0,0,20,0.0,0,3.35,0,20,E
52345,EPSF 8630,"Boyles, Deron",14,2,0,0,0,0,16,5.9,1,3.94,0,17,E
52346,EDCI 9850,"Wojnowski, David",0,0,0,0,0,0,0,0.0,0,,7,7,E
52347,CIS 8010,"Gimpel, Gregory",16,24,1,0,0,0,41,0.0,0,3.39,0,41,E
52348,PT 8709,"Irwin, Jacob",33,6,0,0,0,0,39,0.0,0,3.85,0,39,E
52349,CSD 7910.00,"Wallen, Stacey",3,3,0,0,0,0,6,0.0,0,3.50,0,6,E
52352,LAW 7095,"Lester, Tameka",16,23,8,1,0,0,48,4.0,1,3.10,1,50,E
52353,PMAP 8161,"Hildreth, William",14,4,3,0,2,0,23,14.8,2,3.22,2,27,E
52354,KH 4360,"Strosnider, Courtney",3,8,11,1,0,0,23,8.3,1,2.52,0,24,E
52355,KH 4630,"Abbott, Laura",0,4,5,0,1,0,10,18.2,1,2.20,0,11,E
52356,CHEM 2400,"Mutanyatta-Comar, Joan",64,69,45,0,10,0,188,10.9,13,2.95,11,212,E
52357,GERO 2000,"Heuer, Jennifer",15,3,0,1,0,0,19,4.6,0,3.95,3,22,E
52358,BIOL 3810,"Cruz, Francisco",11,4,1,0,1,0,17,23.8,4,3.41,0,21,E
52359,GSU 1010,"Mann, Devon",19,2,1,0,1,0,23,4.4,0,3.87,0,23,E
52360,GSU 1010,"Mann, Devon",16,5,0,0,4,0,25,16.0,0,3.24,0,25,E
52361,PSYC 2050,"Roberts, Rebecca",43,17,9,2,2,0,73,6.8,1,3.30,0,74,E
52363,ECON 4500,"Hunt, Brian",15,24,6,2,1,0,48,17.5,7,2.98,2,57,E
52364,ECON 4750,"Harrell, Benjamin",29,9,3,0,0,0,41,6.5,3,3.76,2,46,E
52367,ECON 8860,"Rider, Mark",12,0,0,0,0,0,12,0.0,0,4.25,0,12,E
52370,PHIL 8980,"Dwyer, Sandra",15,0,0,0,0,0,15,0.0,0,4.00,0,15,E
52372,ART 1030,"Harvey, Wesley",15,2,0,0,0,0,17,0.0,0,3.76,1,18,E
52373,EDRD 7550,"Albers, Margaret",5,15,2,0,0,0,22,21.4,6,3.09,0,28,E
52375,ECE 6360,"Williams, Brian",0,0,0,0,0,0,0,0.0,0,,10,10,E
52376,EPEL 8970,"Moss, Sheryl",6,1,0,0,0,0,7,0.0,0,3.86,0,7,E
52377,EPEL 9000,"Sauers, Nicholas",7,0,0,0,0,0,7,0.0,0,4.00,0,7,E
52378,BUSA 4980,"Dionne, Steven",15,24,4,0,0,0,43,0.0,0,3.28,0,43,E
52380,KH 4750,"Abbott, Laura",0,0,0,0,0,0,0,0.0,0,,47,47,E
52381,KH 4760,"Abbott, Laura",0,0,0,0,0,0,0,0.0,0,,43,43,E
52386,BIOL 3850,"Reber, Amy",7,9,3,0,0,0,19,9.1,2,3.16,1,22,E
52392,CIS 8391,"McLean, Ephraim",37,3,0,0,0,0,40,0.0,0,4.05,0,40,E
52395,ECE 3500,"Kesner, John",8,4,1,3,0,0,16,31.6,3,3.06,0,19,E
52398,MATH 0999,"Fanoe, Andrew",32,4,6,0,8,0,50,27.6,8,3.06,0,58,E
52399,MATH 1111,"Stroev, Mikhail",18,17,8,1,4,0,48,20.4,6,2.94,0,54,E
52400,NURS 8550,"Demars, Laura",14,1,0,0,0,0,15,0.0,0,4.20,0,15,E
52402,NURS 3200,"Atraga, Cheru",14,3,0,0,1,0,18,5.6,0,3.72,0,18,E
52411,MATH 0999,"Akbas, Erol",37,9,1,0,5,0,52,14.3,3,3.46,1,56,E
52423,PH 7140,"Strasser, Sheryl",29,1,0,0,0,0,30,0.0,0,3.97,0,30,E
52424,POLS 1101,"Evans, Michael",21,12,6,1,4,0,44,14.9,2,3.05,1,47,E
52427,NURS 4610,"Bates, Teresa",0,0,0,0,0,0,0,0.0,0,,26,26,E
52433,MUS 1550,"LeMay, Marc",7,5,0,0,1,1,14,20.0,1,3.07,0,15,E
52434,LT 2010,"Kim, Min Kyu",18,2,2,2,1,0,25,18.5,2,3.32,0,27,E
52440,COMM 8980,"Barouch, Timothy",5,0,0,0,0,0,5,0.0,0,4.40,1,6,E
52441,CSC 4210,"Belkasim, Saeid",19,16,13,0,1,1,50,11.1,4,3.14,0,54,E
52444,JOUR 3900,"Chapman, William",5,2,0,0,3,0,10,41.7,2,2.60,0,12,E
52454,JOUR 3900,"Hayes, Stephen",11,5,1,0,1,0,18,10.5,1,3.28,0,19,E
52457,ECE 9910,"Bridges-Rhoads, Sarah",0,0,0,0,0,0,0,0.0,0,,8,8,E
52458,PH 7990,"Lyn, Rodney",0,0,0,0,0,0,0,5.9,1,,16,17,E
52459,PSYC 4620,"Altabe, Madeline",32,10,3,1,4,0,50,15.1,3,3.30,0,53,E
52460,AL 3051,"Pearson, Pamela",8,0,0,0,0,0,8,0.0,0,4.13,0,8,E
52476,CSC 4330,"Sunderraman, Rajshekhar",11,16,11,1,2,0,41,28.3,12,2.80,0,53,E
52480,PH 9990,"Salazar, Laura",0,0,0,0,0,0,0,0.0,0,,15,15,E
52489,ASL 1002,"Amadi-Ihebuzor, Chidinma",5,2,0,2,0,0,9,22.2,0,3.11,0,9,E
52490,BIOL 1103 L,"Mirpour, Rachel",4,2,5,1,4,0,16,45.0,4,2.06,0,20,E
52491,BIOL 1104,"Storey, Theresa",3,5,3,3,3,0,17,47.6,4,2.12,0,21,E
52492,BIOL 1104 L,"Storey, Theresa",3,4,5,3,4,0,19,45.5,3,1.95,0,22,E
52493,BIOL 2107,"Osborn, Jodi",14,6,1,1,1,0,23,15.4,2,3.35,1,26,E
52494,BIOL 2107 L,"Osborn, Jodi",16,7,2,1,1,0,27,10.0,1,3.33,2,30,E
52495,BIOL 2110,"Walton, Christina",3,6,3,3,1,0,16,57.1,12,2.44,0,28,E
52496,BIOL 2110,"Nicholson, Terry",5,8,2,1,2,0,18,16.7,0,2.72,0,18,E
52497,BIOL 2110,"Ozcan, Ozan",2,8,4,4,1,0,19,36.4,3,2.32,0,22,E
52498,BIOL 2110 L,"Banihashemi, Javad",7,4,7,0,1,0,19,5.0,0,2.84,1,20,E
52499,BIOL 2110 L,"Nicholson, Terry",5,6,6,3,0,0,20,26.1,3,2.65,0,23,E
52500,BIOL 2110 L,"Walton, Christina",2,6,5,6,1,0,20,53.6,8,2.10,0,28,E
52503,BIOL 2120,"Parker, Anna",4,10,6,4,1,0,25,33.3,5,2.48,0,30,E
52504,BIOL 2120 L,"Parker, Anna",6,10,5,1,2,0,24,22.2,3,2.71,0,27,E
52506,BIOL 2300,"Steinau, Athertina",9,8,4,0,1,0,22,16.0,3,3.09,0,25,E
52507,BIOL 2300,"Orr, Kathryn",12,4,5,2,1,0,24,25.0,4,2.96,0,28,E
52508,BIOL 2310,"Jabri, Sawsan",8,4,3,1,3,0,19,27.3,2,2.68,1,22,E
52510,BIOL 2310,"Ozcan, Ozan",2,9,2,2,3,0,18,38.1,3,2.28,0,21,E
