CRN,Course,Professor,A  (90-100),B  (80-89),C  (70-79),D  (60-69),F <60,WF,A- WF,DWF,W,CRS AVG,Other,Total,Instruction Method
11743,BIOL 8700,"Nazarko, Taras",0,0,0,0,0,0,0,0.0,0,,33,33,T
11747,ANTH 2010,"Orrand, Macie",8,6,7,2,4,0,27,32.3,4,2.52,0,31,T
11748,ENGL 1102,"Saunders, Steven",2,4,6,2,8,0,22,52.0,3,1.55,0,25,T
11749,SOCI 1101,"Mccrosky, Rachael",6,20,14,3,9,0,52,28.6,4,2.17,0,56,T
11750,MATH 4258,"Van Der Holst, Hendricus",8,12,5,2,4,0,31,29.7,5,2.65,1,37,T
11751,ENGL 1102,"Swirsky, Alan",18,2,4,0,0,0,24,4.0,1,3.75,0,25,T
11753,BIOL 6960,"Chapman, Rebekah",0,0,0,0,0,0,0,0.0,0,,16,16,T
11754,PHYS 1111 K,"Mani, Ramesh",8,5,8,0,0,0,21,8.3,2,3.05,1,24,T
11756,PHYS 1111 K,"Mani, Ramesh",2,6,1,0,0,0,9,16.7,2,3.11,1,12,T
11757,PHYS 1111 K,"Mani, Ramesh",2,11,4,0,0,0,17,20.8,5,2.94,2,24,T
11758,SOCI 9998,"Ainsworth, James",0,0,0,0,0,0,0,0.0,0,,9,9,T
11759,PHYS 1112 K,"Raghavan, Deepak",11,24,17,2,0,0,54,3.7,0,2.87,0,54,T
11760,PHYS 1112 K,"Evans, John",33,17,3,0,0,0,53,1.9,1,3.66,0,54,T
11761,PHIL 4820,"Love, Suzanne",8,10,3,1,1,0,23,16.0,2,3.00,0,25,T
11762,PHIL 6820,"Love, Suzanne",6,2,0,0,0,0,8,0.0,0,3.63,0,8,T
11765,SPAN 4405,"Torres, German",1,9,1,1,0,0,12,20.0,2,2.83,1,15,T
11766,PT 6800,"Thompson, A.",17,23,0,0,0,0,40,4.8,2,3.43,0,42,T
11767,AL 9900,"Belcher, Diane",0,0,0,0,0,0,0,0.0,0,,8,8,T
11768,MUS 2720,"Gallo, Sergio",5,5,2,0,0,0,12,0.0,0,3.17,0,12,T
11769,MTM 3050,"Keniley, Scott",11,10,1,0,0,0,22,4.2,1,3.41,1,24,T
11770,CRJU 7980,"Topalli, Volkan",0,0,0,0,0,0,0,2.7,1,,36,37,T
11771,SPAN 1002,"Serna, Eugenio",0,6,8,2,6,0,22,53.3,8,1.59,0,30,T
11772,EPS 9990,"Fournillier, Janice",0,0,0,0,0,0,0,0.0,0,,6,6,T
11774,ECE 6656,"Schafer, Nancy",18,0,0,0,0,0,18,0.0,0,3.94,0,18,T
11775,CPS 8540,"Whatley, Jillian",26,0,0,0,0,0,26,0.0,0,4.31,0,26,T
11776,HADM 3800,"Kim, Soon-Ho",32,18,7,1,0,0,58,3.4,1,3.43,0,59,F
11778,PMAP 8431,"Thomas, John",18,12,0,0,0,0,30,0.0,0,3.60,1,31,T
11779,ACCT 4310,"Borthick, A.",11,10,25,0,1,0,47,4.2,1,2.57,0,48,T
11783,POLS 3400,"Long, William",12,15,7,3,8,0,45,27.1,2,2.42,1,48,H
11784,FREN 1001,"Vainer, Sophie",17,7,3,1,1,0,29,6.7,0,3.28,1,30,T
11787,HADM 3010,"Hight, Stephen",18,32,2,2,1,0,55,5.4,0,3.16,1,56,T
11788,ACCT 2101,"Lee, Nian Lim",9,19,23,11,4,0,66,31.1,8,2.32,0,74,T
11792,ENGL 1102,"Belcher, James",11,2,6,1,1,0,21,9.5,0,3.00,0,21,T
11793,ASTR 1000,"McGimsey, Ben",19,33,23,6,7,0,88,21.1,7,2.53,0,95,T
11795,EPRS 7900,"Morrison, Jeffrey",16,0,1,0,1,0,18,5.6,0,3.67,0,18,T
11799,SPAN 1001,"Bermudez, Maria",4,11,4,1,2,0,22,32.1,6,2.64,0,28,T
11801,HIST 1140,"Scales, Stacey",18,9,2,0,0,0,29,3.3,1,3.62,0,30,T
11803,ACCT 4210,"Zhou, Hailan",19,10,7,1,3,0,40,16.3,3,3.03,0,43,T
11805,GEOL 1121 K,"Waguespack, Jude",13,12,5,0,1,0,31,3.2,0,3.13,0,31,T
11806,GEOL 1121 K,"Waguespack, Jude",6,20,1,0,0,0,27,3.6,1,3.19,0,28,T
11807,GEOL 1121 K,"Davarpanah, Armita",10,10,7,0,0,0,27,3.6,1,3.15,0,28,T
11808,GEOL 1121 K,"Davarpanah, Armita",13,12,2,0,1,0,28,3.6,0,3.32,0,28,T
11809,GEOL 1122 K,"Elliott, W.",3,11,7,4,2,0,27,22.2,0,2.30,0,27,T
11810,GEOL 1122 K,"Elliott, W.",7,12,4,1,1,0,25,11.5,1,3.00,0,26,T
11811,GEOL 1122 K,"Hidalgo-Odio, Paulo",9,17,2,0,0,0,28,0.0,0,3.32,0,28,T
11812,GEOL 1122 K,"Hidalgo-Odio, Paulo",10,14,4,0,0,0,28,0.0,0,3.32,0,28,T
11813,GEOL 1122 K,"Ledford, Sarah",16,9,1,1,0,0,27,7.1,1,3.48,0,28,T
11819,AAS 1140,"Scales, Stacey",36,16,4,0,0,0,56,1.7,1,3.70,2,59,T
11821,SPAN 1002,"Leonardo, Gisabel",6,16,5,0,2,0,29,6.9,0,2.72,0,29,T
11823,MGS 3400,"Lewis, Gabriella",32,13,0,0,0,0,45,0.0,0,3.69,0,45,T
11824,MGS 3400,"Conklin, Thomas",14,28,3,1,1,0,47,4.3,0,3.06,0,47,T
11832,CHEM 4110,"Ivanov, Ivaylo",10,8,6,0,2,0,26,13.8,2,2.92,1,29,T
11833,CHEM 6110,"Ivanov, Ivaylo",6,3,0,0,0,0,9,0.0,0,3.78,0,9,T
11835,POLS 3400,"Rashdan, Abdelrahman",7,11,9,2,4,0,33,27.0,4,2.45,0,37,T
11838,BIOL 1104 K,"Bykowski, Richard",3,7,8,3,2,0,23,25.0,1,2.22,0,24,T
11839,MBA 8015,"Nelson, Veatrice",10,15,0,0,1,0,26,7.4,1,3.31,0,27,T
11840,SOCI 9999,"Ainsworth, James",0,0,0,0,0,0,0,0.0,0,,19,19,T
11847,BIOL 2300,"Joyner, Jessica",15,19,6,9,2,0,51,31.7,8,2.67,1,60,T
11848,PHYS 8710,"Stockman, Mark",0,0,0,0,0,0,0,0.0,0,,6,6,T
11852,ENGL 1102,"Gordon, David",14,7,2,0,0,0,23,3.9,1,3.57,2,26,T
11853,ENGL 1102,"West, Elizabeth",9,12,2,2,0,0,25,8.0,0,3.12,0,25,T
11855,BIOL 8888,"Johnson, Casonya",16,7,0,0,0,0,23,0.0,0,3.70,1,24,T
11856,PT 7980,"Galen, Sujay",0,0,0,0,0,0,0,0.0,0,,13,13,T
11862,BIOL 3810,"Cruz, Francisco",15,1,3,0,0,0,19,9.5,2,3.63,0,21,T
11874,PERS 2002,"Rosbruck, Michele",35,19,3,0,0,0,57,5.0,3,3.53,0,60,E
11875,RELS 8960,"Bassett, Molly",0,0,0,0,0,0,0,0.0,0,,9,9,T
11878,GRD 3150.00,"Gary, Meta",7,8,3,1,0,0,19,10.0,1,3.11,0,20,T
11880,PHYS 1111 K,"Evans, John",11,6,3,0,0,0,20,0.0,0,3.50,1,21,T
11881,ENGL 2120,"Brown, Murray",13,14,0,0,0,0,27,0.0,0,3.44,2,29,T
11882,MUS 4010,"Long, Kenneth",11,0,0,0,0,0,11,0.0,0,4.00,0,11,T
11884,HIST 2110,"Grubbs, Larry",36,9,0,0,0,0,45,2.2,1,3.80,0,46,T
11885,PSYC 4030,"Altabe, Madeline",15,9,0,0,0,0,24,0.0,0,3.67,0,24,T
11887,GRMN 1002,"Huff, Robin",7,9,3,0,2,0,21,13.0,1,2.76,1,23,H
11942,PSYC 9920,"Washburn, David",0,0,0,0,0,0,0,0.0,0,,7,7,T
11948,PSYC 9920,"Kuperminc, Gabriel",0,0,0,0,0,0,0,0.0,0,,8,8,T
11956,CSC 8930,"Zhang, Yanqing",0,0,0,0,0,0,0,0.0,0,,6,6,T
11960,CSC 8930,"Zhu, Ying",0,0,0,0,0,0,0,12.5,1,,7,8,T
11970,BIOL 4428,"Beirne, Mark",7,10,10,0,0,0,27,3.6,1,2.89,0,28,T
11972,FREN 2002,"Guerreiro-Aires, Mathias",11,8,0,0,1,0,20,9.5,1,3.50,0,21,T
11976,GEOS 8999,"Meyer, Brian",0,0,0,0,0,0,0,0.0,0,,8,8,T
11988,RE 4050,"Boler, Gregory",7,15,2,0,0,0,24,4.0,1,3.13,0,25,T
11989,ACCT 8130,"Nathan, Siva",19,7,8,3,2,0,39,20.9,4,3.00,0,43,T
11990,AL 8940,"Belcher, Diane",0,0,0,0,0,0,0,0.0,0,,32,32,T
11991,HADM 3310,"Breslin, Paul",24,1,0,0,0,0,25,0.0,0,3.88,0,25,T
11992,HADM 3720,"Barber, Diana",13,30,5,0,1,0,49,4.0,1,3.08,0,50,F
11993,FI 4391,"Gay, Gerald",8,0,0,0,0,0,8,0.0,0,4.00,0,8,T
11994,KH 3600,"Rohleder, Peter",7,3,0,0,0,0,10,0.0,0,3.70,0,10,T
11995,KH 3650,"Doyle, James",10,7,1,0,1,0,19,5.3,0,3.42,0,19,T
11996,LAW 7395,"Williams, Jack",22,7,0,0,0,0,29,0.0,0,3.66,0,29,T
11997,MGS 3100,"Roth, Wendy",7,14,11,0,4,1,37,13.5,0,2.46,0,37,H
11998,EDCI 7680,"Demir, Kadir",22,13,1,2,0,0,38,5.3,0,3.50,0,38,H
11999,MGS 3100,"Roth, Wendy",11,6,8,2,5,0,32,32.4,5,2.53,0,37,H
12000,ECON 2106,"Frost, Shelby",11,27,40,15,15,0,108,34.2,11,2.03,1,120,T
12001,ACCT 4610,"Mullis, Curtis",8,23,10,0,2,0,43,4.7,0,2.72,0,43,T
12002,SOCI 1160,"Salcedo, Veronica",8,5,7,3,2,0,25,19.2,0,2.56,1,26,T
12003,EDCI 7975,"Tinker-Sachs, Gertrude",0,0,0,0,0,0,0,0.0,0,,14,14,T
12004,EPSF 8260,"King, Joyce",6,0,0,0,0,0,6,0.0,0,4.17,0,6,T
12006,ECON 2106,"Almada, Lorenzo",27,39,6,1,1,0,74,4.0,1,3.22,0,75,T
12007,CPS 7510,"Oliver, Kimberly",12,0,0,0,0,0,12,0.0,0,4.00,0,12,T
12008,MATH 1111,"Miller, Valerie",8,7,8,5,4,0,32,38.5,6,2.34,1,39,T
12009,PT 8715,"Chen, Yu-Ping",23,17,1,0,0,0,41,0.0,0,3.54,0,41,T
12010,PT 8720,"Chen, Yu-Ping",41,0,0,0,0,0,41,0.0,0,4.00,0,41,T
12011,PT 7725,"Garcia, Jodan",32,9,0,0,0,0,41,0.0,0,3.78,0,41,T
12012,MGS 3100,"Roth, Wendy",13,13,7,5,0,0,38,15.4,1,2.89,0,39,H
12013,RT 1010,"Law, Jocelyn",21,0,0,0,0,0,21,0.0,0,4.00,0,21,T
12014,LAW 7240,"Fuse Brown, Erin",12,18,3,0,0,0,33,2.9,1,3.30,0,34,E
12015,MUS 3230,"Mann, William",19,0,0,0,1,0,20,5.0,0,3.85,0,20,T
12023,MUS 4010,"Haydon, Geoffrey",7,0,0,0,1,0,8,12.5,0,3.75,0,8,T
12035,NURS 7320,"Plitnick, Katherine",4,18,2,2,0,0,26,16.7,3,3.04,1,30,E
12036,NURS 2160,"Marcus, Jessica",9,21,4,1,0,0,35,5.6,1,3.20,0,36,T
12040,ENGL 1102,"Olive, Jennifer",3,13,6,0,2,0,24,12.0,1,2.58,0,25,T
12042,PHIL 3730,"Ronning, Erica",11,24,11,3,4,0,53,19.3,4,2.62,0,57,T
12043,AS 4350,"Green, Anthony",7,5,3,2,3,0,20,25.0,0,2.50,0,20,T
12044,BIOL 2107 K,"Kidder, Koby",11,10,3,0,0,0,24,0.0,0,3.29,0,24,T
12049,BIOL 2107 K,"Kidder, Koby",11,7,4,0,1,0,23,8.3,1,3.30,0,24,T
12052,KH 7610,"Drucker, Michael",4,14,2,0,0,0,20,4.8,1,3.00,0,21,T
12053,ACCT 4210,"Wilhelm, James",13,13,13,0,3,0,42,9.1,1,2.79,1,44,T
12055,HADM 4200,"Skaggs, Patrick",13,5,2,0,1,0,21,4.8,0,3.33,0,21,T
12058,FREN 1001,"Vainer, Sophie",12,12,1,0,0,0,25,10.3,3,3.44,1,29,T
12059,PHYS 1111 K,"Lurie, John",5,4,2,1,0,0,12,8.3,0,3.17,0,12,T
12060,MUS 1720,"Gallo, Sergio",2,3,1,0,0,0,6,0.0,0,3.17,0,6,T
12062,JOUR 1010,"Fabregat Rodergas, Eduard",6,11,6,0,0,0,23,4.2,1,3.04,0,24,T
12064,AAS 4030,"Francis-Asante, Janie",9,10,2,0,1,0,22,12.5,2,3.27,0,24,T
12069,BIOL 1103 K,"Blaustein, David",4,8,2,2,2,0,18,20.8,1,2.61,5,24,T
12071,GRD 4600.00,"Brown, Carrie",8,11,0,0,0,0,19,0.0,0,3.32,0,19,T
12072,GEOL 4097,"Visaggi, Christy",5,0,1,0,0,0,6,0.0,0,3.67,0,6,T
12076,EDLA 7550,"Klein, Sarah",13,0,0,0,0,0,13,0.0,0,4.23,0,13,T
12077,MBA 8145,"Johnston, Wesley",20,13,0,0,0,0,33,0.0,0,3.58,0,33,H
12119,ENGL 1101,"Ngugi, Wanjiku",8,10,6,0,0,0,24,3.9,1,3.04,1,26,T
12120,SOCI 3020,"Goss, Desmond",6,13,5,1,2,0,27,20.0,3,2.74,0,30,T
12122,SOCI 3216,"Kummerow Brown, Kiersten",9,6,5,1,0,0,21,9.1,1,3.05,0,22,T
12123,PERS 2001,"Carter, Marva",54,3,1,0,0,0,58,1.7,1,4.09,0,59,T
12124,ART 1030,"Hill, Jeanine",14,2,1,0,0,0,17,0.0,0,3.88,1,18,T
12126,PHOT 3500,"Greer, Joshua",4,9,2,1,0,0,16,6.3,0,3.06,0,16,T
12128,CSC 8940,"Cao, Xiaojun",0,0,0,0,0,0,0,0.0,0,,15,15,T
12129,HIST 3000,"Wilding, Nicholas",13,7,0,0,3,0,23,20.0,2,3.13,0,25,T
12130,HIST 4990,"Mcmillian, John",6,7,1,0,0,0,14,0.0,0,3.50,3,17,T
12131,HIST 4990,"Venet, Wendy",6,6,5,0,0,0,17,5.3,1,3.06,1,19,T
12132,CSC 1010,"Bhola, Jaman",30,34,15,8,8,0,95,20.0,4,2.74,1,100,T
12133,BIOL 2108 K,"Sitvarin, Michael",4,7,8,2,3,0,24,20.8,0,2.29,0,24,T
12144,MATH 2008,"Dills, Alan",8,3,0,0,0,0,11,0.0,0,3.73,0,11,T
12145,MATH 2008,"Dills, Alan",19,15,2,1,0,0,37,5.3,1,3.38,0,38,T
12146,AAS 2010,"Charleston, Kayla",4,12,7,7,13,0,43,48.9,3,1.70,1,47,T
12147,FI 8391,"Gay, Gerald",6,0,0,0,0,0,6,0.0,0,4.00,0,6,T
12149,EDUC 2110,"McClendon, Natasha",8,8,8,2,4,0,30,20.0,0,2.37,0,30,T
12151,PMAP 3210,"Fuller, Maxine",9,19,4,0,1,0,33,5.9,1,3.03,0,34,T
12152,PMAP 3831,"Hildreth, William",6,8,4,0,3,0,21,28.0,4,2.62,0,25,T
12153,PMAP 8213,"Kim, Mirae",8,5,1,0,0,0,14,0.0,0,3.57,0,14,T
12154,ENGL 1102,"Elrod, Anna",18,6,1,0,1,0,26,3.9,0,3.50,0,26,T
12155,ENGL 1102,"Lombardo, Thomas",16,7,2,0,0,0,25,0.0,0,3.52,0,25,T
12156,ENGL 1102,"Matteson, Zachary",22,0,1,2,0,0,25,8.0,0,3.64,0,25,T
12157,ENGL 1102,"Hagan, Andrew",20,4,0,1,0,0,25,4.0,0,3.60,0,25,T
12158,ENGL 1102,"Creson, Caitlin",6,8,2,0,6,0,22,32.0,2,2.32,1,25,T
12159,ENGL 2110,"Rajiva, Jay",12,9,3,0,1,0,25,7.7,1,3.16,0,26,T
12160,ACCT 2101,"Clark, Kris",82,81,96,28,26,0,313,21.9,19,2.56,2,334,T
12162,ACCT 4610,"Mullis, Curtis",2,18,14,0,2,0,36,8.1,1,2.42,0,37,T
12164,NURS 7500,"Long, Jaletta",13,19,1,1,0,0,34,14.6,5,3.41,2,41,H
12165,PSYC 8010,"Parrott, Dominic",14,3,0,0,0,0,17,0.0,0,3.82,0,17,T
12168,BIOL 3840,"Nusnbaum, Matthew",3,15,14,2,5,0,39,32.7,9,2.26,1,49,H
12169,ECON 9940,"Cox, James",6,1,0,0,0,0,7,0.0,0,4.00,0,7,T
12170,ECE 6800,"Schafer, Nancy",13,0,0,0,0,0,13,0.0,0,3.92,0,13,T
12171,BIOL 3810,"Sitvarin, Michael",15,2,1,0,3,0,21,13.6,0,3.19,1,22,T
12173,EXC 4020,"Vanrie, Ginny",25,4,0,0,0,0,29,3.3,1,3.86,0,30,E
12174,JOUR 1000,"Fabregat Rodergas, Eduard",39,52,17,0,2,1,111,6.0,4,3.10,2,117,T
12183,FREN 2001,"Diaby, Makani",16,10,4,0,0,0,30,0.0,0,3.43,0,30,T
12184,SPAN 1002,"Topping, Devin",8,10,10,2,0,0,30,12.5,2,2.80,0,32,H
12185,BIOL 4916,"Cruz, Francisco",7,0,0,0,0,0,7,0.0,0,4.00,0,7,T
12186,LAW 7031,"Brickman, Jeffrey",3,11,0,0,0,0,14,0.0,0,3.43,0,14,T
12189,LAW 7408,"Wiseman, Patrick",0,0,0,0,0,0,0,0.0,0,,26,26,T
12190,CIS 3270,"Aria, Andrea",7,12,6,1,0,0,26,10.7,2,2.92,0,28,T
12192,MATH 1070,"Meadows, Leslie",25,30,21,4,23,0,103,32.1,9,2.30,0,112,T
12193,MATH 1101,"Liu, Weimin",8,11,4,2,7,0,32,45.5,11,2.41,1,44,T
12196,MUS 2300,"Davenport, Melanie",12,1,1,0,0,0,14,6.7,1,3.71,0,15,T
12199,PSYC 2070,"Bowling, Donald",59,12,1,1,4,0,77,10.0,3,3.69,0,80,T
12200,PSYC 2103,"Stites, Lauren",18,23,13,4,6,0,64,18.2,2,2.70,0,66,T
12201,PSYC 3570,"Stites, Lauren",19,6,2,2,1,0,30,10.0,0,3.30,0,30,T
12202,BIOL 1103 K,"Moshefi, Nina",3,8,5,2,2,0,20,23.8,1,2.40,0,21,T
12203,HIST 2110,"Marshall, Amani",11,19,7,3,2,0,42,19.6,4,2.81,0,46,T
12204,ECON 4210,"Civelek, Yasin",29,18,4,1,2,0,54,10.5,3,3.33,0,57,T
12205,ECON 4230,"Sadiraj, Vjollca",18,17,3,0,0,0,38,5.0,2,3.47,0,40,T
12206,ECON 4350,"Prettyman, Curran",20,24,10,3,1,0,58,18.2,8,3.00,0,66,T
12207,POLS 2401,"Sen, Onur",63,30,10,8,4,0,115,13.3,4,3.22,1,120,T
12208,BIOL 2107 K,"Nash, Rodney",12,6,1,0,2,0,21,20.8,3,3.19,0,24,T
12209,MATH 4435,"Bondarenko, Vladimir",13,13,6,1,0,0,33,8.3,2,3.21,1,36,T
12210,MATH 6435,"Bondarenko, Vladimir",10,1,0,0,1,0,12,21.4,2,3.83,0,14,T
12211,AL 8470,"Yang, Hae Sung",19,0,0,0,0,0,19,0.0,0,4.00,0,19,T
12212,RMI 8370,"Shore, Stephen",15,8,0,0,0,0,23,8.0,2,3.57,0,25,T
12213,PSYC 4020,"Zorland, Jennifer",32,13,1,1,1,0,48,4.2,0,3.54,0,48,T
12214,RT 6112,"Shan, Shi Huh",7,1,0,0,0,0,8,0.0,0,3.88,0,8,T
12216,RT 6040,"Gardenhire, Doug",2,5,1,0,0,0,8,0.0,0,3.13,0,8,T
12217,RT 6051,"Zimmerman, Ralph",4,4,0,0,0,0,8,0.0,0,3.50,0,8,
12221,RT 7030,"Murray, Robert",36,0,0,0,0,0,36,0.0,0,4.00,0,36,T
12229,PSYC 8500,"Washburn, David",25,0,0,0,0,0,25,0.0,0,4.00,0,25,T
12230,ENGL 1102,"Smith, Valerie",5,12,7,0,0,0,24,4.0,1,3.00,0,25,T
12240,CIS 2010,"Schmitz, Kurt",19,17,3,0,3,0,42,7.1,0,3.14,0,42,T
12241,MBA 8030,"Binder, Perry",11,21,6,0,1,0,39,2.6,0,3.05,0,39,H
12242,ECE 3440,"Stocking, Katherine",23,5,0,0,0,0,28,3.5,1,3.71,0,29,T
12243,LAW 7375,"Kinkopf, Neil",8,18,0,0,0,0,26,0.0,0,3.31,0,26,T
12244,LAW 7236,"Hurt, James",7,2,5,2,0,0,16,12.5,0,2.94,0,16,T
12245,CPS 7300,"Mason, Erin",22,0,0,0,0,0,22,0.0,0,4.00,0,22,T
12246,CPS 9760,"Roach, Andrew",0,0,0,0,0,0,0,0.0,0,,16,16,T
12247,ENGL 3040,"Caldwell, Tanya",16,8,0,0,0,0,24,11.1,3,3.71,0,27,T
12249,SPAN 2001,"Fuster, Michelle",11,9,3,2,2,0,27,23.3,3,2.89,0,30,T
12250,JAPN 2002,"Shimoyama, Delizzia",7,10,6,1,1,0,25,11.5,1,2.80,0,26,T
12252,MATH 3420,"Kellam, Adam",3,7,3,0,2,0,15,13.3,0,2.60,0,15,T
12253,RELS 2001,"Benshoof, Courtney",7,11,6,3,4,0,31,25.0,1,2.52,0,32,T
12254,RELS 2001,"Benshoof, Courtney",6,5,4,1,1,0,17,15.8,1,2.76,1,19,T
12255,PHIL 2010,"Altman, Andrew",12,4,1,0,1,0,18,15.0,2,3.44,0,20,T
12256,PHIL 2010,"Halsne, Chase",8,15,8,0,6,0,37,32.6,9,2.54,0,46,T
12257,PHIL 3000,"Wilson, Eric",6,7,2,0,0,0,15,6.3,1,3.20,0,16,T
12259,CHEM 4000,"Barrow, Doyle",8,4,5,0,1,0,18,10.5,1,3.00,0,19,T
12261,MATH 4752,"Qi, Xin",11,14,2,1,2,0,30,10.0,0,3.03,0,30,T
12262,MATH 6752,"Qi, Xin",7,1,0,0,0,0,8,0.0,0,3.75,0,8,T
12266,ART 1050,"Caldas, Jessica",16,2,0,0,0,0,18,10.0,2,3.94,0,20,T
12267,ART 1050,"Dongoski, Craig",17,1,0,0,0,0,18,0.0,0,4.00,0,18,T
12268,ART 1050,"Lee, Benjamin",11,7,0,0,0,0,18,0.0,0,3.67,1,19,T
12270,ART 1050,"Palizgir, Maryam",11,4,1,0,2,0,18,11.1,0,3.22,0,18,T
12271,ART 3400,"Dongoski, Craig",9,4,4,0,0,0,17,5.6,1,3.35,0,18,T
12272,PHOT 3010,"Lee, Benjamin",7,5,0,0,0,0,12,0.0,0,3.50,1,13,T
12273,AAS 4000,"Charleston, Kayla",9,8,7,4,8,0,36,32.4,0,2.14,1,37,T
12274,EDUC 2300,"Rosenfelt, Jennifer",4,4,2,0,0,0,10,0.0,0,3.40,0,10,T
12275,BRFV 3250,"Durden, Tonia",9,1,0,0,0,0,10,9.1,1,3.90,0,11,T
12276,HIST 2110,"Young, Jeffrey",33,31,8,2,9,0,83,23.0,12,2.93,5,100,E
12277,HIST 2110,"Johnson, Timothy",16,23,5,0,0,0,44,2.2,1,3.25,1,46,T
12278,EXC 7190,"Kenner, Brandi",14,3,0,0,0,0,17,0.0,0,3.82,3,20,T
12281,BIOL 2108 K,"Sitvarin, Michael",3,7,5,2,2,0,19,31.8,3,2.37,0,22,T
12282,ECE 4661,"Tanguay, Carla",23,4,1,0,0,0,28,0.0,0,3.82,0,28,T
12283,BCOM 3950,"Cross, Marcia",6,14,5,1,2,0,28,13.8,1,2.71,0,29,T
12289,PHIL 1010,"Owens, Margaret",12,12,12,4,2,0,42,20.0,3,2.67,0,45,T
12290,PHIL 1010,"Kausar, Auj",14,23,3,1,2,0,43,8.9,1,3.05,1,45,T
12293,SOCI 3201,"Ainsworth, James",51,38,11,1,13,0,114,16.0,5,2.99,0,119,E
12294,PHYS 1111 K,"Maune, Jeremy",8,12,13,1,6,0,40,23.3,3,2.35,0,43,T
12295,ACCT 8310,"Majerczyk, Michael",16,14,1,0,0,0,31,3.1,1,3.55,0,32,T
12296,ACCT 8610,"Manning, Dexter",20,13,0,0,0,0,33,0.0,0,3.55,0,33,T
12297,HADM 3720,"Kaine, Evan",8,8,3,0,0,0,19,5.0,1,3.21,0,20,T
12300,HIST 2110,"Leighton, Leslie",11,15,11,1,1,0,39,13.6,4,2.87,1,44,T
12301,BCOM 3950,"Sandmeier, Miglena",25,1,0,0,1,0,27,10.3,2,4.04,0,29,T
12302,NUTR 6006,"White, Jessica",0,0,0,0,0,0,0,0.0,0,,7,7,
12303,RT 7052,"Zimmerman, Ralph",0,0,0,0,0,0,0,0.0,0,,13,13,
12304,RT 7075,"Shan, Shi Huh",13,0,0,0,0,0,13,0.0,0,4.00,0,13,T
12305,RT 7085,"Murray, Robert",13,0,0,0,0,0,13,0.0,0,4.00,0,13,T
12307,ECON 2105,"Laury, Susan",18,26,20,6,9,0,79,24.1,6,2.47,2,87,T
12308,ECON 2105,"Laury, Susan",30,32,14,11,3,0,90,16.5,1,2.80,0,91,T
12310,ECON 4999,"Dastan, Seyedmasood",14,28,3,1,2,0,48,6.3,0,3.00,0,48,T
12311,CRJU 3610,"Baumann, Miranda",6,9,8,5,4,0,32,36.1,4,2.25,0,36,T
12313,EDCI 7680,"Earl, Chantee",12,4,0,0,0,0,16,5.6,1,3.81,1,18,H
12314,EDCI 7680,"Zoss, Michelle",7,1,0,0,0,0,8,0.0,0,3.88,0,8,H
12315,EDCI 7680,"Demir, Kadir",6,6,0,0,0,0,12,0.0,0,3.50,0,12,H
12316,EDCI 7680,"Earl, Chantee",9,7,0,0,0,0,16,0.0,0,3.63,0,16,H
12317,EDCI 7680,"Junor-Clarke, Pier",5,2,0,0,0,0,7,0.0,0,3.57,0,7,H
12318,EXC 4020,"Laushey, Kelle",20,6,4,0,0,0,30,0.0,0,3.53,0,30,E
12325,CIS 3300,"Madden, Joshua",5,16,1,0,0,0,22,0.0,0,3.23,0,22,T
12326,CRJU 3020,"Bernhardt, Mindy",7,10,9,5,3,0,34,25.7,1,2.41,0,35,T
12329,PHIL 2010,"Cox, Edward",8,9,8,0,4,0,29,30.6,7,2.48,0,36,T
12330,EDCI 7670,"Earl, Chantee",12,4,0,0,0,0,16,5.9,1,3.81,0,17,T
12331,EDCI 7670,"Zoss, Michelle",7,2,0,0,0,0,9,0.0,0,3.78,0,9,T
12332,EDCI 7670,"Demir, Kadir",6,6,0,0,0,0,12,0.0,0,3.50,0,12,T
12333,EDCI 7670,"Earl, Chantee",9,7,0,0,0,0,16,0.0,0,3.63,0,16,T
12334,EDCI 7670,"Junor-Clarke, Pier",5,2,0,0,0,0,7,0.0,0,3.57,0,7,T
12335,KH 2220,"Baker, Alicia",3,7,5,2,2,1,20,44.4,7,2.20,0,27,T
12337,PMAP 3021,"Martin, James",23,12,0,1,0,0,36,2.5,0,3.56,4,40,T
12338,PMAP 8121,"Lewis, Gregory",13,9,2,0,1,0,25,7.4,1,3.28,1,27,T
12339,MATH 1101,"Zhong, Changyong",19,15,25,1,7,0,67,20.3,8,2.64,4,79,E
12340,ENGL 1102,"Bonner, Nora",16,5,2,0,2,0,25,8.0,0,3.32,0,25,T
12341,ENGL 1102,"Carroll, Thomas",9,9,2,1,2,0,23,20.0,2,2.91,0,25,T
12342,ENGL 1102,"Harwood, Grace",14,9,1,0,2,0,26,7.7,0,3.27,0,26,T
12343,ENGL 1102,"Brown, Murray",9,15,1,0,0,0,25,0.0,0,3.36,0,25,T
12345,ENGL 1102,"Burns, Robert",15,6,2,1,0,0,24,8.0,1,3.42,0,25,T
12350,BIOL 6240,"Rodgers, Edmund",6,5,3,1,0,0,15,6.7,0,3.13,0,15,T
12353,BIOL 3430,"Robbins, Chandan",36,10,5,0,0,0,51,3.8,2,3.71,0,53,T
12361,MATH 4441,"Montiel, Mariana",4,5,4,1,1,0,15,17.7,1,2.53,1,17,T
